Time (s),X (hPa)
1654620580146349568,1011.156769
1654620581148099584,1011.138763
1654620582149702912,1011.131897
1654620583151674624,1011.125183
1654620584153464832,1011.125183
1654620585155213824,1011.132431
1654620586157273856,1011.144638
1654620587159255808,1011.148376
1654620588161047808,1011.153259
1654620589162793984,1011.158066
1654620590164774656,1011.159592
1654620591166227712,1011.160126
1654620592167954688,1011.164322
1654620593169856768,1011.165771
1654620594172322816,1011.165771
1654620595173626624,1011.164093
1654620596175222784,1011.163406
1654620597177455616,1011.158752
1654620598179749632,1011.152344
1654620599182361856,1011.147308
1654620600184075776,1011.14563
1654620601186165760,1011.140518
1654620602187726848,1011.135788
1654620603189568768,1011.134491
1654620604191311872,1011.133118
1654620605193269760,1011.125793
1654620606195212800,1011.122818
1654620607196991744,1011.12175
1654620608198678784,1011.12114
﻿Time (s),X (hPa)
1654620608625290752,1010.882568
1654620609627363072,1010.897369
1654620610629290752,1010.912094
1654620611630969856,1010.926743
1654620612632643840,1010.932083
1654620613634372864,1010.938034
1654620614184195840,1010.940247
1654620615186856704,1010.940247
1654620616188019712,1010.939178
1654620617189939968,1010.938187
1654620618191637760,1010.935593
1654620619193401856,1010.935135
1654620620195160832,1010.935135
1654620621197141760,1010.935135
1654620622198940672,1010.9375
1654620623200817920,1010.939636
1654620624202510848,1010.941772
1654620625204348928,1010.942612
1654620626206482944,1010.942612
1654620627208386816,1010.939636
1654620628210247680,1010.935745
1654620629211954944,1010.932846
1654620630213780992,1010.930557
1654620631215583744,1010.929642
1654620632217675008,1010.929108
1654620633219336704,1010.927887
1654620634221170944,1010.927429
1654620635223078912,1010.926514
1654620636225040896,1010.923843
1654620637226851840,1010.923004
1654620638228771840,1010.921936
1654620639230651904,1010.921707
1654620640232990720,1010.920715
1654620641234760704,1010.919647
1654620642236697856,1010.917664
1654620643238457856,1010.916748
1654620644240387072,1010.915298
1654620645242204928,1010.912704
1654620646244247808,1010.911713
1654620647245891840,1010.911407
1654620648247753984,1010.910263
1654620649249773824,1010.908508
1654620650251895040,1010.908432
1654620651253118720,1010.907288
1654620652255229952,1010.906143
1654620653257183744,1010.904465
1654620654259070976,1010.902481
1654620655260891904,1010.901642
1654620656262675712,1010.899887
1654620657264431872,1010.898361
1654620658266199808,1010.895996
1654620659267716864,1010.89592
1654620660269569024,1010.895462
1654620661271437824,1010.894775
1654620662273199872,1010.894775
1654620663275641088,1010.895767
1654620664276965888,1010.897369
1654620665278725888,1010.898056
1654620666280502784,1010.899506
1654620667282374912,1010.903168
1654620668284569856,1010.906754
1654620669286753792,1010.908737
1654620670288567808,1010.912476
1654620671290503680,1010.91362
1654620672292687872,1010.914993
1654620673294054656,1010.914993
1654620674295822848,1010.914307
1654620675297717760,1010.914078
1654620676299873792,1010.913162
1654620677301809664,1010.91217
1654620678303754752,1010.91217
1654620679305385728,1010.912476
1654620680306986752,1010.913162
1654620681309006848,1010.913162
1654620682310700800,1010.913467
1654620683312720896,1010.914383
1654620684314561792,1010.914612
1654620685316482816,1010.915222
1654620686318277888,1010.915451
1654620687320284928,1010.916595
1654620688322056704,1010.917816
1654620689323738880,1010.919266
1654620690325839872,1010.919876
1654620691327741952,1010.922089
1654620692330076928,1010.922699
1654620693331667968,1010.92308
1654620694333613824,1010.924149
1654620695335587840,1010.926056
1654620696337601792,1010.926056
1654620697339422976,1010.925064
1654620698341167872,1010.924149
1654620699342959872,1010.922165
1654620700344885760,1010.91774
1654620701346850816,1010.915527
1654620702348645888,1010.914383
1654620703351141888,1010.914307
1654620704352614912,1010.914307
1654620705354443776,1010.917587
1654620706356493824,1010.920563
1654620707358498816,1010.922623
1654620708360443904,1010.924454
1654620709362260736,1010.926056
1654620710364312832,1010.926285
1654620711366351872,1010.927658
1654620712368834816,1010.92865
1654620713369805824,1010.92865
1654620714371772672,1010.927887
1654620715373219840,1010.927353
1654620716375277824,1010.926819
1654620717377237760,1010.926819
1654620718379019776,1010.928268
1654620719381032960,1010.929413
1654620720382787840,1010.930023
1654620721384719872,1010.930023
1654620722386609920,1010.928726
1654620723388245760,1010.927811
1654620724390377728,1010.924988
1654620725392695040,1010.923233
1654620726394091776,1010.922165
1654620727395948032,1010.921478
1654620728397896704,1010.921326
1654620729399906816,1010.921326
1654620730401985024,1010.922165
1654620731403470848,1010.923004
1654620732405369856,1010.924301
1654620733407634688,1010.924301
1654620734410171648,1010.923157
1654620735411233024,1010.922775
1654620736413137920,1010.922318
1654620737415038720,1010.922546
1654620738416988928,1010.922546
1654620739418738944,1010.925064
1654620740420687872,1010.928268
1654620741422478848,1010.932083
1654620742424145920,1010.93605
1654620743426110720,1010.941544
1654620744428069888,1010.94635
1654620745430028800,1010.951614
1654620746431780864,1010.954361
1654620747434133760,1010.956116
1654620748435248896,1010.956421
1654620749437419008,1010.956116
1654620750439369984,1010.954666
1654620751441026816,1010.954056
1654620752442815744,1010.953674
1654620753444700672,1010.953598
1654620754446805760,1010.952301
1654620755448577792,1010.950775
1654620756450644736,1010.950012
1654620757452385024,1010.948944
1654620758454394880,1010.947952
1654620759456103680,1010.946579
1654620760458648832,1010.943527
1654620761459631872,1010.942459
1654620762461969920,1010.940552
1654620763463728896,1010.939789
1654620764465767936,1010.939636
1654620765467786752,1010.938797
1654620766469607936,1010.93689
1654620767471482880,1010.93689
1654620768473350656,1010.938416
1654620769475113984,1010.941315
1654620770477045760,1010.945435
1654620771478774784,1010.951843
1654620772480620800,1010.956345
1654620773483296768,1010.959396
1654620774484651776,1010.960617
1654620775486388992,1010.960617
1654620776488197888,1010.958786
1654620777489909760,1010.956192
1654620778491829760,1010.953751
1654620779493438720,1010.950775
1654620780495289856,1010.948105
1654620781497078784,1010.948105
1654620782498880768,1010.950928
1654620783500949760,1010.952377
1654620784502659840,1010.957108
1654620785504660736,1010.961838
1654620786507224832,1010.965881
1654620787508925952,1010.969696
1654620788510888704,1010.972595
1654620789512559872,1010.974884
1654620790514522880,1010.977936
1654620791516396800,1010.982208
1654620792518284800,1010.985031
1654620793520303616,1010.98732
1654620794522008832,1010.99205
1654620795523751680,1010.993652
1654620796525675776,1010.995026
1654620797527598848,1010.995407
1654620798529399040,1010.997772
1654620799531513856,1010.998001
1654620800533041664,1010.999756
1654620801535164928,1011.001053
1654620802536838656,1011.002884
1654620803538691840,1011.002884
1654620804540366848,1011.001968
1654620805542188800,1010.998993
1654620806543933952,1010.992355
1654620807545700864,1010.98671
1654620808547702784,1010.981216
1654620809549897984,1010.976562
1654620810551541760,1010.974579
1654620811553511936,1010.974579
1654620812555462912,1010.974579
1654620813557474816,1010.976868
1654620814559309824,1010.977325
1654620815561506816,1010.978546
1654620816563320832,1010.979996
1654620817565708800,1010.983124
1654620818566791680,1010.98587
1654620819568662784,1010.988388
1654620820570513664,1010.989609
1654620821572771840,1010.989609
1654620822574272768,1010.985565
1654620823576094976,1010.983124
1654620824577754624,1010.981598
1654620825579897856,1010.979843
1654620826580994816,1010.979843
1654620827582966784,1010.980225
1654620828584639744,1010.980225
1654620829586334976,1010.979614
1654620830587858944,1010.977325
1654620831589697792,1010.973053
1654620832591469824,1010.963974
1654620833593424896,1010.95253
1654620834595947776,1010.939865
1654620835597292800,1010.931702
1654620836599302656,1010.923691
1654620837601057792,1010.918808
1654620838602824960,1010.918808
1654620839604603648,1010.920181
1654620840606392832,1010.921326
1654620841608393984,1010.926056
1654620842610090752,1010.930862
1654620843611796736,1010.933838
1654620844613542912,1010.937347
1654620845615489792,1010.937347
1654620846617282816,1010.936737
1654620847619412992,1010.936737
1654620848621899008,1010.938416
1654620849623989760,1010.939713
1654620850625666816,1010.944061
1654620851627393792,1010.950089
1654620852629245696,1010.952759
1654620853631136768,1010.953598
1654620854632791808,1010.956116
1654620855634636800,1010.956116
1654620856637346816,1010.956116
1654620857638513920,1010.956039
1654620858640387840,1010.954666
1654620859642409728,1010.949097
1654620860644384000,1010.94223
1654620861646534912,1010.930939
1654620862648353792,1010.919266
1654620863650071808,1010.907822
1654620864651982848,1010.895615
1654620865653913856,1010.884857
1654620866655918848,1010.878754
1654620867657761792,1010.871048
1654620868659835904,1010.867081
1654620869661659648,1010.866241
1654620870663492864,1010.866165
1654620871665270784,1010.866165
1654620872666968832,1010.86937
1654620873669007872,1010.870209
1654620874670777856,1010.870209
1654620875672541952,1010.870132
1654620876674334720,1010.868912
1654620877676094720,1010.866776
1654620878677853696,1010.865555
1654620879679889920,1010.86525
1654620880681964800,1010.862732
1654620881683711744,1010.86174
1654620882685406976,1010.861588
1654620883687238912,1010.861588
1654620884689174784,1010.862045
1654620885690966016,1010.865021
1654620886692754688,1010.868073
1654620887694529792,1010.872116
1654620888696303872,1010.876236
1654620889697937664,1010.880432
1654620890699750912,1010.884018
1654620891702124800,1010.886917
1654620892703354880,1010.890427
1654620893704961792,1010.892792
1654620894706592768,1010.895996
1654620895708577792,1010.897903
1654620896710699776,1010.899963
1654620897712699904,1010.902634
1654620898714551808,1010.906677
1654620899716635904,1010.908127
1654620900718385920,1010.909882
1654620901720226816,1010.912933
1654620902722071808,1010.914536
1654620903724113920,1010.915222
1654620904725755904,1010.919876
1654620905727778816,1010.923843
1654620906729611008,1010.927963
1654620907731327744,1010.931244
1654620908734355968,1010.932999
1654620909736005888,1010.932999
1654620910737820928,1010.930176
1654620911739511808,1010.927887
1654620912741739776,1010.925522
1654620913743535872,1010.92186
1654620914745426944,1010.91713
1654620915747152896,1010.914307
1654620916748941824,1010.91011
1654620917750795008,1010.903244
1654620918752518912,1010.898514
﻿Time (s),X (hPa)
1654620919189876992,1011.241684
1654620920191916032,1011.262054
1654620921193996032,1011.266632
1654620922197110016,1011.276855
1654620923199000832,1011.276855
1654620924200801792,1011.289215
1654620924749831936,1011.296082
1654620925751991040,1011.30249
1654620926753670912,1011.30249
1654620927755658752,1011.302719
1654620928757486848,1011.302719
1654620929759409920,1011.292953
1654620930761099776,1011.290131
1654620931763299072,1011.290131
1654620932765233920,1011.290131
1654620933767130880,1011.31897
1654620934769065984,1011.326447
1654620935771363072,1011.333389
1654620936773325056,1011.336365
1654620937775217920,1011.350555
1654620938777170944,1011.353531
1654620939779069952,1011.370773
1654620940780914944,1011.382828
1654620941782705920,1011.386642
1654620942784835840,1011.388168
1654620943786521856,1011.386642
1654620944788197120,1011.382141
1654620945790289920,1011.368256
1654620946791932928,1011.366119
1654620947794422016,1011.360855
1654620948796519168,1011.360855
1654620949798604032,1011.36261
1654620950800307968,1011.364746
1654620951801927936,1011.365433
1654620952804339968,1011.369781
1654620953806141952,1011.370087
1654620954808049920,1011.370087
1654620955809927936,1011.366119
1654620956811967744,1011.353607
1654620957813786112,1011.349869
1654620958815557888,1011.348648
1654620959817636864,1011.347885
1654620960820368896,1011.347885
1654620961822130944,1011.351624
1654620962823948032,1011.357803
1654620963826030080,1011.357803
1654620964827591936,1011.357269
1654620965829794816,1011.355743
1654620966831636992,1011.355743
1654620967833429760,1011.347427
1654620968835286784,1011.343536
1654620969837186816,1011.343536
1654620970839246080,1011.345291
1654620971840956928,1011.345291
1654620972843392768,1011.34407
1654620973845357056,1011.343536
1654620974847636992,1011.342697
1654620975849392896,1011.342468
1654620976851203072,1011.342697
1654620977853253888,1011.344452
1654620978855037952,1011.347275
1654620979857577984,1011.347275
1654620980860030976,1011.343384
1654620981861038080,1011.33667
1654620982862897920,1011.327744
1654620983864933888,1011.317062
1654620984867323904,1011.316528
1654620985868738048,1011.316528
1654620986870875904,1011.323395
1654620987872782848,1011.333389
1654620988874674944,1011.349411
1654620989876625920,1011.357956
1654620990878410752,1011.366425
1654620991880102912,1011.369247
1654620992881892864,1011.369247
1654620993883625984,1011.371841
1654620994885693952,1011.371841
1654620995887913984,1011.363373
1654620996889143040,1011.363373
1654620997891556864,1011.364594
1654620998893543936,1011.364594
1654620999895796992,1011.365204
1654621000897562112,1011.365204
1654621001899699968,1011.365204
1654621002902496768,1011.358871
1654621003903736832,1011.355057
1654621004905786880,1011.353455
1654621005907414016,1011.34346
1654621006909497856,1011.339951
