Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654624837155345664,52.31728937,4.941019305,2.6543639,5.837765143,253.7526009,5.059319247,5.059319247
1654624838155342080,52.31726185,4.940933836,2.314962465,6.084416762,251.0608306,5.029764356,5.029764356
1654624839155337728,52.31725049,4.940839603,2.094275426,5.918478528,259.1998132,4.998595333,4.998595333
1654624840155335168,52.31724419,4.940757299,2.04834232,5.430104899,265.6420463,4.970471985,4.970471985
1654624841155331072,52.31727144,4.940702496,2.176728494,5.328150926,298.4456234,4.877385447,4.877385447
1654624842155329536,52.31729509,4.940655244,1.922467094,5.539684103,315.3563717,4.826513212,4.826513212
1654624843155323648,52.31731759,4.940592837,2.577907395,5.725825416,314.3093084,4.80354817,4.80354817
1654624844155320576,52.3172738,4.940477147,2.170673633,5.809506507,285.2190552,4.793441968,4.793441968
1654624845155316480,52.31726088,4.940400408,1.7284464,6.024702264,266.9133911,4.796031971,4.796031971
1654624846155312896,52.31724733,4.940328096,1.503128443,5.655469296,258.4361877,4.794753459,4.794753459
1654624847155308800,52.31722123,4.940252917,0.703471003,5.88054287,248.0592041,4.805433995,4.805433995
1654624848155305728,52.31719567,4.94020229,0.521144546,5.179989415,239.3134918,4.819478895,4.819478895
1654624849155302400,52.31717038,4.940132744,0.243380119,5.266560144,239.3134918,4.82603593,4.82603593
1654624850155298048,52.31715086,4.940079084,0.258780424,4.756711372,239.3134918,4.836795563,4.836795563
1654624851155294976,52.31712604,4.940010838,-0.060949972,5.078823533,239.3134918,4.843938876,4.843938876
1654624852155291392,52.31710517,4.93995346,0.355692736,4.877398897,239.3134918,4.849919157,4.849919157
1654624853155288064,52.31707143,4.939858652,-0.329941021,5.352583591,241.0686646,4.754786584,4.754786584
1654624854155283456,52.3170467,4.939785653,-0.03498542,5.175024671,241.0686646,4.738739197,4.738739197
1654624855155280128,52.31702105,4.939709937,-0.016457303,5.410593392,241.0686646,4.732065838,4.732065838
1654624856155501568,52.31700026,4.939648559,0.357785094,4.80561198,241.0686646,4.730385061,4.730385061
1654624857155501312,52.31697337,4.93956918,-0.26114276,5.578996247,241.0686646,4.72823048,4.72823048
1654624858155506688,52.31694867,4.939496261,-0.16849072,5.350956932,241.0686646,4.729616065,4.729616065
1654624859155505152,52.3169215,4.939416008,-0.470737071,5.606605647,241.0813904,4.73265326,4.73265326
1654624860155507200,52.31689934,4.939350556,-0.854926335,5.196643457,241.0813904,4.730402565,4.730402565
1654624861155505408,52.31687391,4.939275458,-0.899502554,5.495256907,241.0813904,4.730509282,4.730509282
1654624862155506176,52.31684836,4.939199983,-0.983093339,5.632105583,241.0813904,4.733368791,4.733368791
1654624863155508480,52.31682565,4.93913292,-1.074406997,5.247486915,241.0813904,4.73269928,4.73269928
1654624864155513856,52.31680382,4.939068435,-0.914846848,5.074968546,241.0813904,4.73369246,4.73369246
1654624865155512320,52.31677963,4.938996707,-0.114910015,5.303543125,241.2771606,4.733842227,4.733842227
1654624866155513600,52.31675908,4.938935514,-0.074765334,4.874405877,241.2771606,4.734380822,4.734380822
1654624867155514368,52.31675477,4.938861566,0.067598955,4.697913934,240.933583,4.734369858,4.734369858
1654624868155518976,52.31673322,4.938800134,0.245294935,4.741448835,240.12732,4.751316767,4.751316767
1654624869155517184,52.31671124,4.938740634,0.341122693,4.784082945,238.9758713,4.775344825,4.775344825
1654624870155195648,52.31668888,4.938676237,0.395297451,5.034210046,239.5452428,4.811446929,4.811446929
