Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618488630108416,-0.00065718,0.000600193,8.68742E-05
1654618488640040192,0.001109718,-0.002184382,0.001482919
1654618488649972224,0.001474039,-0.000190473,0.000336162
1654618488659904256,-0.00112005,-0.003013651,0.001343094
1654618488669836288,0.000832047,-0.001600312,-0.001089437
1654618488679768320,-0.001960078,0.001971616,0.001834144
1654618488689700352,0.000172847,0.000444293,0.000340111
1654618488699631104,-0.000677021,0.00108738,-0.00066569
1654618488709563136,0.001702779,-0.000687084,0.001640075
1654618488719495424,-0.001287841,-0.00141828,-0.001657316
1654618488729427456,-0.003240737,-0.000661144,-0.000361688
1654618488739359232,-0.000534457,-0.000992227,0.000975244
1654618488749291264,-0.000169071,-0.002419149,0.001466597
1654618488759223296,-0.000921293,-0.000386932,-0.000475166
1654618488769155328,-0.003048626,-0.000940337,-0.000152125
1654618488779087360,-0.000989599,-0.000262837,-0.001104236
1654618488789019392,-0.000218614,0.001540656,-0.000329256
1654618488798951168,-0.003177688,-0.00156389,-0.000602594
1654618488808882176,0.000120902,0.002720337,-0.001171179
1654618488818814208,-0.000369268,0.001151315,0.002614641
1654618488828746240,-0.001958908,0.000533462,0.00062739
1654618488838678272,-0.000951223,0.001064857,0.001841185
1654618488848610048,-0.000172781,-0.000506408,0.000612935
1654618488858542080,-0.000864821,0.000562906,0.000327553
1654618488868474368,7.847E-05,0.001510992,0.001021573
1654618488878406400,0.000178662,1.2299E-05,0.000397579
1654618488888338432,0.000178129,-0.001273475,0.000595718
1654618488898270464,-0.001733711,-0.000907095,0.000438135
1654618488908202240,-0.002475135,-0.000398697,0.000151846
1654618488918133248,0.000659008,0.001399537,0.000620039
1654618488928065280,-0.000807595,-0.000616476,-0.000845765
1654618488937997312,0.002243767,-0.001492403,-0.000569461
1654618488947929088,-0.0011238,-0.00274036,-0.000675721
1654618488957861120,-0.001278084,-0.001189632,-0.000279936
1654618488967793152,0.001133674,0.001911885,0.000462287
1654618488977725184,0.001030841,0.000576521,-0.000274301
1654618488987657216,-0.001174257,-0.000559051,-0.000283622
1654618488997589248,-0.000556895,-0.000595944,0.000189843
1654618489007521280,0.002273246,-0.001420193,-0.001819246
1654618489017453312,0.000917984,0.000126863,-0.000548203
1654618489027384320,5.32554E-05,-0.001733621,-0.002495507
1654618489037316352,0.000586871,-0.001743236,0.000845236
1654618489047248384,0.001641483,-0.0002516,0.000813811
1654618489057180160,0.001348523,0.000558416,-0.002111848
1654618489067112192,-0.001258445,0.001303303,-0.000216742
1654618489077044224,-1.20378E-05,0.001551235,-5.72414E-05
1654618489086976256,-0.000106047,-0.000787553,-0.001105195
1654618489096908288,-0.002436699,-0.001535779,0.001174652
1654618489106840064,0.001489599,0.003034205,-0.000160924
1654618489116772096,0.001764686,-0.000357654,0.001826372
1654618489126704128,0.001332189,0.000173647,-0.000440245
1654618489136635392,0.000385965,-0.000698724,0.000819718
1654618489146567424,-0.001157603,-0.002501684,0.000150732
1654618489156499200,0.001977419,0.003885185,0.001644596
1654618489166431232,-0.00216566,-0.001063234,0.000698642
1654618489176363264,9.24603E-05,5.26197E-08,0.000152988
1654618489186295296,0.000663708,0.001120445,0.000243802
1654618489196227328,-0.000789482,0.002035823,0.000536558
1654618489206159360,0.000658745,0.000889865,-0.001547898
1654618489216091136,-0.000678414,-0.001564752,-0.000255668
1654618489226023168,0.001851589,-0.001563687,0.001564336
1654618489235955200,0.000408269,-0.000178257,0.001269991
1654618489245886208,-0.000356857,-0.000298099,0.00274112
1654618489255818240,0.000168104,-0.001131366,0.000736031
1654618489265750272,-0.000949625,0.002608778,0.002311823
1654618489275682304,-0.000957633,-0.002553444,-0.001911114
1654618489285614336,0.000806711,-0.000211727,0.001214638
1654618489295546368,0.001436446,-0.000197566,0.001540275
1654618489305478400,-0.000144938,0.001318838,-0.001034469
1654618489315410176,0.00017004,0.000576962,-0.000787254
1654618489325342208,0.00196874,-0.000131706,0.000851389
1654618489335274240,0.000947577,-0.001434037,0.001299689
1654618489345205248,-6.90017E-06,0.001138843,-0.002426873
1654618489355137280,0.002185858,-0.000556635,-0.001966182
1654618489365069056,0.001324059,-0.000485529,-0.000258296
1654618489375001088,-0.001326672,-0.001603978,-0.001201785
1654618489384933120,4.29912E-05,0.001991822,0.000854175
1654618489394865152,0.000290917,-0.000409265,-0.000800622
1654618489404797440,7.65324E-05,-0.002286793,-0.000537236
1654618489414729472,0.000758056,0.000608727,-0.000945235
1654618489424661248,0.00053941,0.001882783,-0.00323076
1654618489434593280,-8.76165E-05,0.0019007,-0.000785532
1654618489444525312,0.000956609,0.001340371,0.002220644
1654618489454455808,-0.001295675,0.000837579,-0.000805257
1654618489464387840,0.000888917,0.00214892,0.001378801
1654618489474319872,-0.001112412,-0.00107262,-0.000614566
1654618489484251904,-0.000882581,0.00171065,0.000777202
1654618489494183936,0.00047347,-0.002344578,0.001769633
1654618489504115712,0.000133118,0.000244014,0.001378148
1654618489514047744,0.001375597,0.002213332,-0.000517211
1654618489523979776,-0.00143244,-0.002765447,-0.000691382
