Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618617956614144,52.32159783,4.954387839,-2.460565398,0.355516371,-1,41.78739185,41.78739185
1654618618956643328,52.32165571,4.954322625,-2.483606187,1.092929326,-1,42.74513257,42.74513257
1654618619956670976,52.32171918,4.954286954,-2.498311035,1.648375214,-1,45.41384725,45.41384725
1654618620956697344,52.3217095,4.954277695,-2.488649434,1.433650236,-1,47.08400258,47.08400258
1654618621956721920,52.32165178,4.954305161,-2.471298858,1.034327155,-1,37.01629024,37.01629024
1654618622956745472,52.32161661,4.954408369,-2.471280818,0.148306213,-1,21.04304075,21.04304075
1654618623956767744,52.32161967,4.954416149,-2.477599817,0.571473062,-1,23.53309788,23.53309788
1654618624956788992,52.32161869,4.954418923,-2.478278499,0.665794193,-1,26.147702,26.147702
1654618625956808448,52.32161813,4.954421475,-2.479717212,0.642562432,-1,29.84922881,29.84922881
1654618626956828416,52.3216222,4.95442754,-2.482120417,0.643622941,-1,33.8831212,33.8831212
1654618627956846848,52.32161416,4.954323736,-2.486616075,0.560193481,-1,33.31573607,33.31573607
1654618628956864256,52.32161168,4.954272118,-2.486560326,0.598609659,-1,35.31338875,35.31338875
1654618629956880640,52.32157466,4.95427656,-2.468575917,0.685306432,-1,37.43999434,37.43999434
1654618630956897024,52.32149138,4.954279571,-2.429944389,2.105487006,203.6847168,40.33727371,40.33727371
1654618631956912384,52.32147391,4.954267232,-2.431399636,2.107010404,203.6561379,44.24559392,44.24559392
1654618632956926464,52.32146346,4.954259878,-2.439202898,2.107224033,-1,49.07965224,49.07965224
1654618633956940288,52.32151501,4.954252566,-2.42247986,1.418023712,-1,41.19236086,41.19236086
1654618634956953600,52.32157359,4.954433607,-2.368656682,2.079634399,109.0633869,21.76003561,21.76003561
1654618635956966912,52.32153252,4.954484171,-2.343113225,2.497097615,130.198879,22.37520477,22.37520477
1654618636956978432,52.32153201,4.954518749,-2.378035901,2.393014968,121.921669,24.05844549,24.05844549
1654618637956990464,52.32155111,4.954564907,-2.417423233,2.362711001,106.6565407,26.02773048,26.02773048
1654618638957002496,52.32156761,4.9546107,-2.443027796,2.409860233,98.45513664,28.11221958,28.11221958
1654618639957013248,52.32159098,4.954660941,-2.463300629,2.536863286,89.74578819,30.43027746,30.43027746
1654618640957022976,52.32159622,4.954694945,-2.466111704,2.301497718,95.27600014,33.5743024,33.5743024
1654618641957033728,52.32165009,4.954667509,-2.50196373,2.046170768,62.29014499,28.84734679,28.84734679
1654618642957042944,52.32163685,4.954658498,-2.493689872,1.035317184,-1,28.3500452,28.3500452
1654618643957052160,52.321657,4.95466793,-2.495996126,1.155371496,-1,28.08019902,28.08019902
1654618645098516224,52.32168362,4.954688582,-2.509424701,1.405025071,-1,28.05337315,28.05337315
1654618646098231808,52.32167488,4.954668153,-2.458289936,0.081555618,-1,25.27602025,25.27602025
1654618647098940672,52.32162867,4.954638835,-2.436583394,0.538622127,-1,16.94744445,16.94744445
1654618648098162944,52.32162262,4.954636989,-2.439815004,0.577135411,-1,18.44223371,18.44223371
1654618649099328000,52.32164371,4.954649682,-2.467552216,0.519138007,-1,20.03795758,20.03795758
1654618650098566912,52.32165686,4.954661669,-2.479587095,0.853897916,-1,22.27466547,22.27466547
1654618651096720896,52.32166367,4.954667841,-2.482601506,0.789132054,-1,24.26446739,24.26446739
1654618652099126016,52.32168895,4.95464058,-2.4931063,0.951196537,-1,23.59600664,23.59600664
1654618653098499584,52.32163883,4.954658394,-2.443662211,0.64051072,-1,23.94579702,23.94579702
1654618654098147840,52.32164705,4.954660561,-2.440404571,1.040385715,-1,24.1014698,24.1014698
1654618655098213888,52.32160641,4.954650631,-2.413512513,1.937111614,202.2220389,24.64477404,24.64477404
1654618656098970112,52.32159459,4.954653557,-2.412101867,1.921598121,194.2215697,24.89169334,24.89169334
1654618657097187072,52.32163068,4.954660005,-2.442057541,0.960481021,-1,25.11475955,25.11475955
1654618658098498304,52.32165367,4.954643592,-2.448441095,0.383193663,-1,23.49087056,23.49087056
1654618658957161472,52.32162967,4.954669356,-2.443999323,1.585287293,95.42340823,16.57684451,16.57684451
1654618659957161984,52.3216339,4.954658548,-2.466290792,0.900689984,-1,17.31226197,17.31226197
1654618660957163008,52.32163686,4.954656385,-2.478581375,0.198213504,-1,17.97756378,17.97756378
1654618661957163264,52.32164012,4.954679266,-2.493128114,0.419166397,-1,18.07382165,18.07382165
1654618662957165568,52.32161565,4.954666267,-2.507593408,0.501166554,-1,18.37297971,18.37297971
1654618663957166848,52.32159416,4.954665143,-2.506564264,0.767224466,-1,18.76312575,18.76312575
1654618664957168128,52.32157154,4.954685475,-2.498495383,1.106034389,-1,19.1692836,19.1692836
1654618666098632704,52.3215517,4.954693552,-2.490555978,1.216050734,-1,19.80510205,19.80510205
1654618667099019520,52.32157356,4.954684999,-2.499765552,0.596885239,-1,19.9677976,19.9677976
1654618668098324992,52.32161462,4.954679746,-2.509041253,0.33293813,-1,20.30583785,20.30583785
1654618669098855936,52.32164276,4.954681505,-2.505300417,0.357939542,-1,20.3702541,20.3702541
1654618670098759424,52.32171478,4.954684538,-2.551289636,2.339439672,8.539129043,19.56616129,19.56616129
1654618671098907392,52.32168589,4.954689185,-2.47592425,1.58358315,5.665045558,17.55416076,17.55416076
1654618672098700288,52.32165079,4.954699793,-2.428676885,0.491339865,-1,18.24226953,18.24226953
1654618673098563584,52.32165189,4.954686189,-2.437328805,0.404953977,-1,18.9687891,18.9687891
1654618674098341120,52.32165415,4.954688265,-2.437381655,0.438936903,-1,19.72571185,19.72571185
1654618675098816512,52.32164322,4.954703596,-2.438193045,0.679829407,-1,20.1515327,20.1515327
1654618676098786560,52.32162665,4.95470108,-2.442601531,0.506081255,-1,20.72141236,20.72141236
1654618677099427328,52.32158104,4.954676825,-2.434428095,1.217743364,-1,20.91757016,20.91757016
1654618678098693120,52.32151572,4.954656538,-2.427508162,2.051793094,191.2716391,21.25589315,21.25589315
1654618679098521856,52.32151454,4.954657655,-2.456625339,1.285492156,-1,22.33785062,22.33785062
1654618680099412224,52.32151042,4.954660462,-2.471435069,0.872923485,-1,23.68996898,23.68996898
1654618681098701568,52.32152636,4.95466661,-2.489373005,0.487872097,-1,24.4411214,24.4411214
1654618682098531584,52.32158389,4.954635919,-2.471879465,0.205888344,-1,22.73670022,22.73670022
1654618683094412800,52.3216299,4.954624371,-2.477002715,0.792356893,-1,19.34476401,19.34476401
1654618684098740736,52.32162377,4.954622235,-2.474165583,0.440155539,-1,19.92914701,19.92914701
1654618685098869248,52.32162351,4.954618497,-2.478295083,0.43210156,-1,20.82635324,20.82635324
1654618686098443520,52.32161777,4.954623445,-2.475359467,0.557053332,-1,21.58396642,21.58396642
1654618687099037696,52.32164136,4.9546349,-2.488867788,1.152931271,-1,22.51427083,22.51427083
1654618688099044096,52.32168027,4.954657326,-2.502162925,1.520359362,32.63008958,23.85593806,23.85593806
1654618689098878976,52.32164705,4.954645905,-2.470337897,0.495469794,-1,25.47745399,25.47745399
1654618690098250752,52.32167238,4.954661246,-2.477809266,1.059198012,-1,27.64315009,27.64315009
1654618691098806784,52.3216917,4.954637682,-2.469156574,1.011414644,-1,26.22980743,26.22980743
1654618692098642944,52.32167408,4.95469589,-2.429256943,1.50907613,78.93207501,25.80967572,25.80967572
1654618693098660608,52.321667,4.954717164,-2.426165278,1.506870383,80.68157562,26.63546725,26.63546725
1654618694098808320,52.32168063,4.954730667,-2.425066722,1.457508549,77.17258592,25.20284106,25.20284106
1654618695099456768,52.32164244,4.954645023,-2.409506546,0.498379861,-1,18.14841908,18.14841908
1654618695957271808,52.32164818,4.954657721,-2.427788319,0.531137142,-1,20.34429465,20.34429465
1654618696957275648,52.3216517,4.954669273,-2.439516673,0.547833539,-1,23.28509787,23.28509787
1654618697957280768,52.32169853,4.954570749,-2.490147136,1.422923746,-1,21.33945145,21.33945145
1654618698957284608,52.32173164,4.954576928,-2.487825098,1.62477968,-1,21.40487061,21.40487061
1654618699957288704,52.32172637,4.954557978,-2.438803678,0.822935636,-1,21.49887559,21.49887559
1654618700957292288,52.32174715,4.95453849,-2.419240608,1.033285812,-1,22.03675731,22.03675731
1654618701957646848,52.32177455,4.954533746,-2.399421263,1.153655956,-1,23.02661022,23.02661022
1654618702957635584,52.32178958,4.954529247,-2.378394995,1.325627294,-1,24.21156749,24.21156749
1654618703957625344,52.32178276,4.954523642,-2.336405289,0.445349508,-1,23.89737945,23.89737945
1654618704957609728,52.32177606,4.954525031,-2.314691337,0.323478116,-1,24.29994238,24.29994238
1654618705957595648,52.32178894,4.954520007,-2.344530929,0.952763458,-1,22.61808692,22.61808692
1654618706957579008,52.32174372,4.954480852,-2.351221369,1.11525772,277.96725,19.34099156,19.34099156
1654618707957563136,52.32174651,4.954476664,-2.378375179,1.126483238,-1,20.34162618,20.34162618
1654618708957549056,52.3217658,4.954462483,-2.407328436,1.092788942,-1,22.47469856,22.47469856
1654618709957533952,52.32179729,4.954460514,-2.440989516,1.350346777,-1,24.74860463,24.74860463
1654618710957520128,52.32181291,4.954454743,-2.455583154,1.423533717,-1,26.98583516,26.98583516
1654618711957504768,52.32183974,4.954445946,-2.474612772,1.804219632,-1,25.88948141,25.88948141
1654618712957485568,52.32187379,4.954432972,-2.505754112,2.098822232,342.8980401,26.12305321,26.12305321
1654618713957145088,52.32192404,4.95442906,-2.523699817,2.524680548,348.366306,27.01363251,27.01363251
1654618714957125888,52.32194614,4.954422254,-2.529118075,2.576337347,349.3736101,28.04740615,28.04740615
1654618715957107456,52.32193992,4.954402643,-2.516792782,2.062876725,337.4862997,30.01047851,30.01047851
