Time (s),X (µT),Y (µT),Z (µT)
1654618490030506752,24.27854919,-12.64191437,-32.2244873
1654618490040438784,24.23576355,-12.78542328,-31.73376465
1654618490050370816,24.22409058,-12.78542328,-31.53918457
1654618490060302848,24.06600952,-12.80182648,-31.54510498
1654618490070235136,24.12632751,-12.96198273,-31.47143555
1654618490080166912,24.24560547,-12.89855194,-31.59265137
1654618490090097920,24.41386414,-12.6262207,-31.53991699
1654618490100029952,24.2885437,-12.60411072,-31.50177002
1654618490109961984,24.52685547,-12.52835083,-31.7878418
1654618490119894016,24.51043701,-12.1763382,-31.95031738
1654618490129825792,24.36459351,-12.43282318,-31.82037354
1654618490139757824,24.42803955,-12.29857635,-32.02972412
1654618490149689856,24.23316956,-12.52124023,-31.65783691
1654618490159621888,24.53691101,-12.38839722,-32.10955811
1654618490169553920,24.55775452,-12.71121979,-32.06500244
1654618490179485696,24.59205627,-12.73347473,-31.90765381
1654618490189416960,24.69390869,-12.77294159,-31.9362793
1654618490199348992,24.38214111,-12.44284058,-31.7711792
1654618490209281024,24.74832153,-12.34869385,-31.92877197
1654618490219213056,24.77815247,-12.48641205,-32.05847168
1654618490229144832,24.6333313,-12.75250244,-31.79449463
1654618490239076864,24.71768188,-12.81477356,-31.96075439
1654618490249008896,24.56243896,-12.85319519,-31.86950684
1654618490258940928,24.3510437,-12.60234833,-31.63250732
1654618490268872960,24.42660522,-12.51309967,-31.61663818
1654618490278804992,24.44442749,-12.47889709,-31.92889404
1654618490288736768,24.40068054,-12.19608307,-31.59277344
1654618490298668032,24.56781006,-12.26807404,-31.76806641
1654618490308600064,24.63821411,-12.16745758,-31.39611816
1654618490318532096,24.44316101,-12.26589966,-31.68115234
1654618490328464128,24.65242004,-12.38097382,-31.35906982
1654618490338395904,24.34654236,-12.40033722,-31.53851318
1654618490348327936,24.34513855,-12.3127594,-31.78234863
1654618490358259968,24.29675293,-12.4328537,-31.81494141
1654618490368192000,24.17353821,-12.71665955,-31.90429688
1654618490378124032,24.28038025,-12.48866272,-32.28820801
1654618490388055808,24.26011658,-12.40654755,-32.00140381
1654618490397986816,24.16220093,-12.67857361,-31.54260254
1654618490407918848,24.08738708,-12.33486938,-31.78387451
1654618490417850880,24.05941772,-12.27086639,-31.68310547
1654618490427782912,24.1565094,-12.36789703,-31.85308838
1654618490437714688,24.11930847,-12.13558197,-31.62542725
1654618490447646976,24.23876953,-12.34298706,-31.75762939
1654618490457578240,24.31416321,-12.43343353,-32.13146973
1654618490467510272,24.37109375,-12.47550201,-31.9208374
1654618490477442304,24.2820282,-12.41823578,-32.34155273
1654618490487374336,24.12399292,-12.52818298,-32.50976562
1654618490497306368,24.23561096,-12.38459015,-32.69116211
1654618490507237120,24.05441284,-12.53178406,-32.58569336
1654618490517169152,24.14334106,-12.58242798,-32.20629883
1654618490527101184,24.10848999,-12.68284607,-32.31518555
1654618490537033216,24.24969482,-12.51580048,-32.13861084
1654618490546965248,24.41717529,-12.37773132,-32.13677979
1654618490556897280,24.22239685,-12.53940582,-32.17950439
1654618490566829312,24.18244934,-12.67324829,-32.43304443
1654618490576761344,24.24749756,-12.67442322,-32.16308594
1654618490586693376,24.29725647,-12.44896698,-32.30078125
1654618490596625408,24.12916565,-12.53859711,-32.54327393
1654618490606556160,24.19963074,-12.73789978,-32.5223999
1654618490616488192,23.9601593,-12.56128693,-32.39331055
1654618490626420224,24.26351929,-12.78594971,-32.47875977
1654618490636352256,24.32131958,-12.75132751,-32.36975098
1654618490646284288,24.33872986,-12.72364044,-32.26275635
1654618490656216064,24.20736694,-12.44763184,-32.61322021
1654618490666148096,24.16508484,-12.96128082,-31.67364502
1654618490676080128,24.13870239,-12.64344025,-31.8213501
1654618490686012160,24.06274414,-12.58319855,-32.03820801
1654618490695944192,24.10319519,-12.8197937,-32.05584717
1654618490705876224,24.16270447,-12.72237396,-32.00756836
1654618490715807232,24.25653076,-12.78384399,-31.71014404
1654618490725739264,24.23316956,-12.53787994,-32.03216553
1654618490735671296,24.26809692,-12.47579193,-31.50488281
1654618490745603328,24.52687073,-12.40601349,-31.66162109
1654618490755535360,24.48132324,-12.52496338,-31.89477539
1654618490765467136,24.41094971,-12.46704102,-31.87567139
1654618490775399168,24.27841187,-12.63303375,-31.97979736
1654618490785331200,24.14085388,-12.74192047,-31.48815918
1654618490795263232,24.44682312,-12.72900391,-31.56378174
1654618490805195264,24.24887085,-12.75141907,-31.72058105
1654618490815126272,24.16149902,-12.7122345,-31.69750977
1654618490825058304,24.29406738,-12.76020813,-31.25970459
1654618490834990336,24.21438599,-12.65288544,-31.34661865
1654618490844922368,24.23248291,-12.76493073,-31.6550293
1654618490854854400,24.14033508,-12.77109528,-31.22680664
1654618490864786176,24.27935791,-12.56172943,-31.17626953
1654618490874718208,24.28971863,-12.6568985,-31.37237549
1654618490884650240,24.07635498,-13.01431274,-31.08532715
1654618490894582272,24.24208069,-12.57171631,-31.94866943
1654618490904514304,24.30874634,-12.55186462,-32.0625
1654618490914446336,24.25050354,-12.48233795,-32.19940186
1654618490924377088,24.16052246,-12.6888504,-32.14215088
1654618490934309120,24.52508545,-12.3143692,-31.97961426
1654618490944241408,24.39784241,-12.31074524,-31.46246338
1654618490954173440,24.32966614,-12.41716766,-31.9753418
1654618490964105472,24.1986084,-12.71841431,-31.70507812
1654618490974037248,24.09239197,-12.60556793,-32.18933105
1654618490983969280,24.08529663,-12.41661072,-31.86950684
1654618490993901312,24.14538574,-12.50643158,-31.97235107
1654618491003833344,23.89675903,-12.45722198,-31.85406494
1654618491013765376,24.02928162,-12.57896423,-31.5657959
1654618491023696128,23.86587524,-12.46040344,-31.52459717
1654618491033628160,24.02937317,-12.40558624,-31.69555664
1654618491043560192,24.08737183,-12.47994232,-31.65087891
1654618491053492224,24.36375427,-12.57180786,-31.95788574
1654618491063424256,24.30789185,-12.13755035,-31.66833496
1654618491073356032,24.21539307,-12.45766449,-31.44952393
1654618491083288320,23.91644287,-12.49478912,-31.66638184
