Time (s),X (µT),Y (µT),Z (µT)
1654618517897666048,-13.83114624,-48.94155121,-17.25897217
1654618517907598080,-13.49710846,-48.92557526,-15.97741699
1654618517917530112,-13.09933472,-48.7796402,-14.85040283
1654618517927462144,-12.51525116,-48.6488266,-13.53790283
1654618517937394176,-12.76872253,-48.69684601,-12.00048828
1654618517947325952,-13.15396118,-48.62505341,-10.78277588
1654618517957257984,-13.8522644,-48.38034821,-8.883239746
1654618517967190016,-14.10513306,-48.13312531,-7.842956543
1654618517977122048,-15.11354065,-47.95069122,-6.590209961
1654618517987054080,-15.83735657,-47.90961456,-5.875671387
1654618517996984832,-17.12379456,-48.03708649,-5.494506836
1654618518006917120,-18.05990601,-47.59004974,-5.641174316
1654618518016849152,-19.30854034,-47.38260651,-5.927978516
1654618518026781184,-20.24949646,-46.9658432,-6.42199707
1654618518036713216,-21.63536072,-46.68257904,-6.307495117
1654618518046644992,-22.8013382,-46.88288116,-7.092407227
1654618518056577024,-24.21163177,-46.32949066,-7.740478516
1654618518066509056,-24.7325592,-46.04271698,-8.407592773
1654618518076441088,-26.22453308,-45.88617706,-9.094177246
1654618518086373120,-26.45778656,-45.50655365,-10.56994629
1654618518096305152,-27.33795166,-45.29431915,-11.88531494
1654618518106236928,-27.55212402,-45.55716705,-14.07617188
1654618518116167936,-27.38488007,-44.97422028,-16.1651001
1654618518126099968,-27.07952881,-44.81473541,-18.2666626
1654618518136032000,-27.39258575,-44.50118256,-19.29156494
1654618518145964032,-27.01382446,-44.67949677,-19.98016357
1654618518155896064,-26.87939453,-44.37490082,-20.54846191
1654618518165828096,-26.71243286,-44.215065,-21.23413086
1654618518175760128,-26.93134308,-44.14664459,-21.09136963
1654618518185692160,-26.17166138,-44.23459625,-22.0480957
1654618518195624192,-26.2856369,-44.47263336,-22.08825684
1654618518205556224,-25.54475403,-44.63140106,-22.66870117
1654618518215488000,-25.33394623,-44.38658905,-23.21234131
1654618518225419008,-24.64733887,-44.41725922,-24.34307861
1654618518235351040,-24.6215744,-44.2967453,-25.07537842
1654618518245283072,-23.96646881,-44.12490082,-26.40142822
1654618518255214848,-24.06997681,-43.71450043,-27.52032471
1654618518265146880,-23.82106781,-43.50482941,-28.62762451
1654618518275078912,-24.06505585,-43.16300201,-29.31005859
1654618518285010944,-24.17595673,-43.10391998,-29.08746338
1654618518294942976,-24.09037781,-42.92403412,-28.99932861
1654618518304875008,-23.70027161,-43.11740875,-29.13879395
1654618518314807040,-23.74977875,-43.04920197,-28.80407715
1654618518324738048,-23.38191223,-43.38008881,-28.86907959
1654618518334670080,-23.46102905,-43.46625519,-28.23999023
1654618518344602112,-23.76087189,-43.80194855,-27.68981934
1654618518354534144,-24.39043427,-43.98990631,-26.47503662
1654618518364465920,-24.86615753,-44.03003693,-25.72784424
1654618518374397952,-25.25924683,-44.06645966,-25.10266113
1654618518384329472,-25.88965607,-43.94750214,-24.67755127
1654618518394261504,-26.66382599,-43.69097137,-24.21411133
1654618518404193536,-27.37528992,-43.63275909,-23.95318604
1654618518414125568,-27.7260437,-43.49111176,-23.16809082
1654618518424057600,-28.04983521,-43.10010529,-23.66235352
1654618518433989632,-28.31803131,-43.05965424,-23.41760254
1654618518443920640,-28.58981323,-43.03549957,-23.82403564
1654618518453852672,-28.92961884,-43.01718903,-23.42565918
