Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618491250920448,-0.525148153,-0.503867745,-0.946794093
1654618491260851712,0.436695337,-0.456034929,-1.257424116
1654618491270783488,1.172709465,-0.132040083,-1.730001926
1654618491280714496,1.470339537,0.64261061,-2.309790611
1654618491290646528,1.32941258,1.939795852,-2.955131054
1654618491300577536,0.818708718,3.605841875,-3.514919281
1654618491310509568,0.331181645,5.143939018,-3.731119633
1654618491320440576,0.11445123,6.071591854,-3.513280153
1654618491330372608,0.27639389,5.941196918,-2.945412397
1654618491340303616,1.204216599,4.25898838,-2.189647913
1654618491350235392,2.982676506,2.215318203,-1.918769956
1654618491360165888,4.621143818,1.094987631,-1.910071254
1654618491370097920,5.258247375,1.509510636,-1.821554422
1654618491380028928,4.925953865,2.920129776,-1.664723516
1654618491389959936,4.406220913,4.351638794,-1.768467903
1654618491399891968,4.248532295,5.193511486,-1.916214466
1654618491409822976,4.331238747,5.58533144,-1.82333374
1654618491419755008,4.644012451,5.623496056,-1.41653192
1654618491429685760,5.022086143,5.192176819,-0.818234563
1654618491439617792,5.414851189,4.49537611,-0.182062402
1654618491449549056,5.761217117,3.834245443,0.337322295
1654618491459481088,5.863475323,3.40733552,0.592647255
1654618491469411840,5.453658104,3.298352718,0.658223927
1654618491479343872,4.522597313,3.401317596,0.700257897
1654618491489274880,3.256405115,3.543591738,0.63224119
1654618491499206912,2.026816607,3.563784599,0.294088423
1654618491509137920,1.03974545,3.391170502,-0.184549958
1654618491519069952,0.16533646,3.227696896,-0.61062485
1654618491529000960,-0.558181822,2.83391118,-0.816213071
1654618491538932736,-1.077697396,1.853770852,-0.750490785
1654618491548864000,-1.380000234,0.527140617,-0.472742945
1654618491558795008,-1.583119512,-0.693138659,-0.195076197
1654618491568727040,-2.005145788,-1.43917501,-0.139092058
1654618491578657792,-2.541468859,-1.673499107,-0.417170018
1654618491588589824,-3.075235367,-1.299475074,-0.945481718
1654618491598521088,-3.733155251,-0.618870974,-1.552092314
1654618491608453120,-4.410829544,-0.224141628,-1.910877585
1654618491618383872,-4.927702427,-0.312070429,-1.831218958
1654618491628315904,-5.345032692,-1.065258384,-1.423484802
1654618491638246912,-5.818150043,-1.774249673,-1.057568908
1654618491648178688,-6.446288109,-2.49640131,-0.766034484
1654618491658109952,-6.882137775,-3.359855175,-0.590566516
1654618491668041984,-6.984859467,-4.365571499,-0.436939925
1654618491677972992,-6.671411514,-5.21739912,-0.436566532
1654618491687904768,-6.170025349,-5.51342535,-0.637623191
1654618491697836032,-5.788908005,-5.129288673,-0.794344664
1654618491707768064,-5.470356464,-4.484500408,-0.987995267
1654618491717698816,-5.02194643,-4.101133347,-1.119993806
1654618491727629824,-4.493304729,-3.904634237,-1.100501418
1654618491737561856,-4.025271416,-3.902616978,-0.917238116
1654618491747493120,-3.763833761,-4.282227993,-0.505876541
1654618491757424896,-3.640957117,-5.107758999,0.110888124
1654618491767355904,-3.518526316,-6.116765499,0.718113124
1654618491777287936,-3.387287617,-6.784902096,1.134241104
1654618491787218688,-3.283535004,-6.727838993,1.329578757
1654618491797150976,-3.176978827,-6.022221565,1.290495753
1654618491807081984,-3.023700237,-5.029520988,1.150184631
1654618491817014016,-2.793656826,-4.187129498,1.06183064
1654618491826944768,-2.44897604,-3.844435453,1.178361773
1654618491836876800,-2.073405504,-3.987081528,1.460416079
1654618491846808064,-1.570949078,-4.429135799,1.866643429
1654618491856740096,-0.928288758,-4.802625656,2.247960091
1654618491866670848,-0.150384888,-4.99573946,2.380670786
1654618491876602880,0.676994026,-4.554223537,2.026823759
1654618491886533888,1.251493812,-3.443584442,1.716464877
1654618491896465920,1.66935122,-1.432447433,0.692393959
1654618491906396928,1.878534555,0.135137692,-0.411437601
1654618491916327936,2.025166035,0.672855496,-0.79065311
1654618491926259968,2.497337818,0.528283417,-1.198542476
1654618491936190720,3.182590485,-0.026462901,-1.417631745
1654618491946123008,3.909772873,-0.493731022,-1.39401114
1654618491956054016,4.46416378,-0.454800665,-1.46434927
