Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618490044212224,-0.19366546,-0.039462745,-0.088259853
1654618490054145024,-0.038981203,-0.152249828,-0.093359634
1654618490064077056,0.042661991,-0.242692381,-0.110589221
1654618490074010112,-0.004098837,-0.30021438,-0.154442236
1654618490083943168,-0.170203134,-0.380713999,-0.226201639
1654618490093875200,-0.34957999,-0.469158262,-0.304311335
1654618490103808256,-0.439748496,-0.510955453,-0.354502618
1654618490113741056,-0.449309975,-0.489654571,-0.333312392
1654618490123673088,-0.466389895,-0.443077743,-0.264731199
1654618490133606144,-0.500209391,-0.348128617,-0.213808626
1654618490143537920,-0.518755615,-0.209898844,-0.191638604
1654618490153470976,-0.516867161,-0.094810553,-0.196833998
1654618490163404032,-0.469278872,-0.007908406,-0.190187544
1654618490173336064,-0.345347375,0.009497376,-0.159302682
1654618490183269120,-0.176768765,-0.027210038,-0.098341331
1654618490193201920,0.006514186,-0.073769264,-0.005832192
1654618490203133952,0.167223975,-0.142415434,0.130756274
1654618490213067008,0.293870777,-0.228773147,0.28856653
1654618490222999040,0.381885856,-0.369281799,0.441121191
1654618490232936704,0.429504782,-0.65210104,0.539183676
1654618490242869504,0.467444986,-1.020361066,0.603115797
1654618490252801536,0.535610557,-1.42904675,0.684342444
1654618490262734592,0.626333535,-1.89089644,0.784677863
1654618490272667648,0.721143842,-2.353583574,0.893775225
1654618490282599680,0.811925113,-2.723439932,0.99830085
1654618490292532736,0.918388486,-2.993345737,1.082268715
1654618490302465792,1.022384286,-3.214553833,1.170425415
1654618490312397568,1.124652028,-3.409933805,1.29783535
1654618490322330368,1.279390216,-3.559919596,1.492355347
1654618490332262400,1.345429301,-4.009141445,1.60376811
1654618490342195456,1.442167044,-4.184640884,1.728930235
1654618490352128512,1.531513453,-4.195514202,1.869423747
1654618490362060544,1.501400352,-4.222443581,1.98582828
1654618490371993600,1.357859731,-4.261847019,2.09159708
1654618490381926656,1.197533131,-4.31600666,2.208569527
1654618490391858688,1.108263612,-4.346365929,2.310089588
1654618490401791488,1.14245379,-4.40830946,2.392038107
1654618490411724544,1.346445203,-4.388010979,2.485484123
1654618490421656576,1.605029702,-4.260924339,2.624558449
1654618490431589632,1.774768829,-4.198358536,2.820970535
1654618490441521664,1.797623277,-4.198480129,3.029710293
1654618490451454720,1.640683293,-4.272999287,3.134963036
1654618490461387520,1.292490244,-4.663311005,2.944223166
1654618490471319552,1.005349874,-4.656559944,2.543336391
1654618490481252608,0.853049278,-4.001096249,2.091751814
1654618490491185664,0.718363702,-3.303141117,1.52636683
1654618490501117440,0.566945911,-2.830435753,0.956813335
1654618490511050752,0.446702123,-2.516071796,0.559098125
1654618490520982528,0.368967921,-2.354401827,0.390562087
1654618490530915584,0.333736092,-2.314844847,0.425067365
1654618490540848384,0.310585767,-2.310276747,0.584513187
1654618490550780416,0.28428036,-2.238867044,0.805573225
1654618490560713472,0.177010343,-2.243313551,1.00456965
1654618490570646528,-0.087411091,-2.570637226,1.038776875
1654618490580578560,-0.218256727,-2.566410303,1.053949714
1654618490590511616,-0.29177469,-2.369953394,1.028040409
1654618490600443648,-0.459395647,-2.115842104,0.899380565
1654618490610376704,-0.691646874,-1.645438194,0.727064014
1654618490620309504,-0.937954664,-1.082187653,0.514028966
1654618490630241536,-1.16396749,-0.591776967,0.267726004
1654618490640174592,-1.285889149,-0.233322918,0.05890274
1654618490650107648,-1.265575051,-0.006247498,-0.022561613
1654618490660039680,-1.096999049,0.06309776,0.077966325
1654618490669972736,-0.845111847,0.079754911,0.292542487
1654618490679905536,-0.609582186,0.04602731,0.517395556
1654618490689837568,-0.435833842,0.099549182,0.700769842
1654618490699770624,-0.213457748,0.474271119,0.824100852
1654618490709702400,0.00703555,0.706141174,0.766274214
1654618490719635456,0.186720625,0.976504207,0.601569951
1654618490729568512,0.749270976,1.330145121,0.513252497
1654618490739500544,1.029910445,1.629173875,0.248774186
1654618490749433600,1.238408923,1.817966938,0.052889638
1654618490759366400,1.205293775,1.857687235,-0.085370235
1654618490769298432,1.064388037,1.809939027,-0.139824674
1654618490779231488,0.821785271,1.775124311,-0.066047922
1654618490789163520,0.547658682,1.658874154,0.126218736
1654618490799096576,0.321504653,1.468525767,0.461235076
1654618490809029632,0.227985829,1.352934837,0.871115029
1654618490818961664,0.275244415,1.272654653,1.261638641
1654618490828894720,0.42018202,1.228287697,1.478168368
1654618490838827520,0.662259579,1.169394255,1.536087275
1654618490848759552,0.902714849,1.21198523,1.43611908
1654618490858692608,1.086844444,1.346765637,1.246706009
1654618490868625664,1.219638109,1.449349523,1.064960957
1654618490878557696,1.270242453,1.683861971,0.851706803
1654618490888490752,1.242214203,1.770789266,0.681613624
1654618490898422528,1.090452433,1.736093879,0.818975449
1654618490908355584,1.27387464,2.268319607,1.440613151
1654618490918288384,1.7534554,3.173298359,2.141725779
1654618490928220416,1.816967726,4.64374876,2.540552139
1654618490938153472,1.563431859,4.523916721,2.449219227
1654618490948086528,1.38733387,2.683600426,2.363609791
1654618490958018560,0.861337245,2.131860733,1.995241165
1654618490967951616,0.390258402,1.822819352,1.672396183
1654618490977883648,0.006098774,1.795584321,1.389389038
1654618490987816448,-0.290532291,1.886529207,1.023905635
1654618490997749504,-0.473057896,2.146536112,0.600977242
1654618491007681536,-0.521459103,2.629934549,0.273977965
1654618491017614592,-0.508232772,2.898144245,0.044518173
1654618491027547648,-0.650012732,2.783693552,-0.03328776
1654618491037479680,-0.933144331,2.709279537,7.65878E-05
1654618491047412736,-1.260118842,2.569833279,-0.026907649
1654618491057345536,-1.569741368,2.461154938,-0.110622786
1654618491067277568,-1.882686019,2.452855825,-0.262256354
1654618491077210624,-2.23639822,2.394483566,-0.455904663
1654618491087142400,-2.549146891,2.304054499,-0.638975501
1654618491097075712,-2.79627037,2.051676989,-0.858204246
1654618491107008768,-2.822842836,2.001027822,-0.971620321
1654618491116940544,-2.615939856,2.014886379,-1.072197556
1654618491126873600,-2.400240183,1.636804581,-1.166826606
1654618491136806400,-2.24031353,1.222468138,-1.177429914
1654618491146738432,-2.160140991,1.132340074,-1.098197579
1654618491156671488,-2.199475288,1.119400024,-0.997922182
1654618491166603520,-2.24420929,1.213721871,-0.947483242
1654618491176536576,-2.112682343,1.433818579,-0.970317721
1654618491186469632,-1.773664474,1.439286709,-1.092792869
1654618491196401664,-1.274943113,1.135361195,-1.244624496
1654618491206334464,-0.556770444,0.4145087,-1.317220211
1654618491216267520,0.242675901,-0.481217027,-1.214935303
1654618491226199552,0.738984585,-0.878352881,-1.078034639
1654618491236129280,0.971685469,-1.201428771,-0.905533433
1654618491246062336,1.178235412,-1.115887046,-0.642581105
1654618491255994112,1.207567811,-0.815751672,-0.43247819
1654618491265927168,0.94647032,-0.471170664,-0.431406736
1654618491275859200,0.580339968,0.121756874,-0.529741585
1654618491285792000,0.23473154,0.687627494,-0.47796765
1654618491295725056,-0.096940935,1.05482471,-0.507053375
1654618491305657088,-0.233898774,1.158983946,-0.76286304
1654618491315590144,-0.091051601,0.875182092,-1.01949966
1654618491325523200,0.264526367,0.461290866,-1.130241752
1654618491335455232,0.647156835,-0.082485862,-1.16868639
1654618491345388288,0.985719442,-0.658232868,-1.0463413
1654618491355320320,1.196803093,-0.954300702,-1.009342551
1654618491365253120,1.233488679,-0.850659967,-1.023158908
1654618491375186176,1.066077828,-0.664732993,-1.063335896
1654618491385118208,0.798227251,-0.497487485,-1.102899671
1654618491395051264,0.558193862,-0.427970976,-1.123174906
1654618491404984320,0.379284948,-0.432863593,-1.133918524
1654618491414916352,0.367925763,-0.667117417,-1.229799747
1654618491424849152,0.459506273,-1.288801312,-1.288958192
1654618491434781184,0.603092432,-1.840693593,-1.369911313
1654618491444713984,0.804499328,-1.625400186,-1.237891793
1654618491454647040,1.02749002,-1.014396191,-0.965736508
1654618491464579072,1.285756946,-0.854993284,-0.800661981
1654618491474512128,1.286732793,-1.175792575,-0.7906304
1654618491484445184,1.095410705,-1.428139925,-0.852291942
1654618491494377216,0.78870517,-1.438308716,-0.869058669
1654618491504310016,0.427357853,-1.268979907,-0.788167357
1654618491514242048,0.095907226,-0.89992702,-0.665793777
1654618491524175104,-0.134786591,-0.72668016,-0.631205916
1654618491534108160,-0.214406312,-0.531307459,-0.567214727
1654618491544040192,-0.087804899,-0.171436429,-0.382674813
1654618491553973248,0.120833263,-0.065140605,-0.126528546
1654618491563906304,0.292342216,-0.325294972,0.057789657
1654618491573838336,0.403977394,-0.438522726,0.281199068
1654618491583771136,0.430008262,-0.280793876,0.523711681
1654618491593704192,0.285625249,-0.260100067,0.678193629
1654618491603636224,-0.014540601,-0.598703563,0.707781911
1654618491613569280,-0.222033605,-1.073484182,0.72995913
1654618491623501056,-0.161666334,-1.375252485,0.794387639
1654618491633434112,0.238224611,-1.230104446,0.794431031
1654618491643367168,0.691368282,-1.127826214,0.55832392
1654618491653299200,1.009498596,-1.118258834,0.275546044
1654618491663232000,1.120846748,-1.027063966,0.201066792
1654618491673165056,1.016146183,-1.134664416,0.267106265
1654618491683097088,0.94128567,-1.425436616,0.465335399
1654618491693030144,0.911575735,-1.914094448,0.748794556
1654618491702962176,0.866294146,-2.695568085,1.006135821
1654618491712895232,0.799468279,-3.378102541,1.132515073
1654618491722828032,0.796956182,-3.623325109,1.098941207
1654618491732760064,0.840641379,-3.022096634,1.03298223
1654618491742693120,0.902024746,-2.027817965,1.014271259
1654618491752626176,1.170259595,-1.205409765,1.11960721
1654618491762558208,1.545583367,-0.735932469,1.289996862
1654618491772491264,1.887221098,-0.797180653,1.790146708
1654618491782423296,2.189515829,-1.016028881,1.819536328
1654618491792356352,2.370378017,-1.521072268,1.59813869
1654618491802289152,2.332666397,-2.275830984,1.496629953
1654618491812220928,2.15506649,-2.634228945,1.446951032
1654618491822154240,1.912482262,-2.454525709,1.335248709
1654618491832087296,1.654996395,-1.892766833,1.196675897
1654618491842019072,1.411392093,-1.40092957,1.103016734
1654618491851952128,1.321704865,-1.034358859,1.07022512
1654618491861884160,1.4132061,-0.740440249,1.105058551
1654618491871817216,1.59277904,-0.861664712,1.187075734
1654618491881750016,1.756186008,-0.905656517,1.21380043
1654618491891682048,1.653345466,-1.213377357,0.982897759
1654618491901615104,1.513129234,-1.474649906,0.703035057
1654618491911548160,1.563584924,-1.363516688,0.497649878
1654618491921480192,1.62125504,-1.063169241,0.408493936
1654618491931413248,1.606070518,-0.708470762,0.413803726
1654618491941345280,1.491731524,-0.312066734,0.462261438
1654618491951278336,1.268690944,-0.116200306,0.529894531
1654618491961211136,1.106575131,0.031594023,0.588298559
1654618491971143168,0.977588654,0.0716746,0.578219831
1654618491981076224,0.879924536,0.001467413,0.523794949
1654618491991009280,0.833476603,-0.096359275,0.451398253
1654618492000941312,0.826909125,-0.189298034,0.382936955
