Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (°)
202,419104;52,31710117;4,951185083;-2,324845346;1,730852027;347,3097982;4,758765756;4,758765756
203,4191048;52,31710994;4,951181994;-2,10264236;1,240119339;343,1020987;4,758830437;4,758830437
204,4191055;52,31712903;4,951189173;-0,853956827;1,312228204;0,913131018;4,76116006;4,76116006
205,4191066;52,31714785;4,951178244;0,252283614;1,513529172;350,1830701;4,764522135;4,764522135
206,4191064;52,31716167;4,951172451;0,591957675;1,391525702;350,5600156;4,765309647;4,765309647
207,419108;52,31717741;4,951175512;0,443771362;1,237280447;354,5024653;4,766538971;4,766538971
208,4191095;52,31719597;4,951176505;0,399187111;1,59173561;355,0929534;4,766638178;4,766638178
209,419112;52,31721549;4,951175042;0,385577994;1,702871862;355,7860026;4,765970728;4,765970728
210,4191109;52,31723007;4,951170563;0,256487255;1,489254371;355,4374469;4,766412813;4,766412813
211,4191116;52,31724403;4,951173573;0,542031857;1,290022066;4,391813969;4,77087839;4,77087839
212,4191124;52,3172568;4,951182784;0,609809271;1,339588012;18,55379133;4,769574651;4,769574651
213,4191129;52,31727888;4,951186629;0,765077928;1,508945253;4,654148258;4,771416812;4,771416812
214,419113;52,31730008;4,951186606;-0,003765728;1,814718513;0,686283203;4,772988774;4,772988774
215,4191138;52,31731281;4,951186622;0,358329255;1,473397349;7,028643604;4,771714428;4,771714428
216,4191147;52,31732817;4,951201733;-0,056361244;1,759941764;24,18999352;4,76970439;4,76970439
217,4191152;52,31732975;4,951180226;-0,648008344;0,881004258;312,3115156;4,767406931;4,767406931
218,4191149;52,31735398;4,951181842;-0,112648988;1,655043882;357,8136185;4,770258343;4,770258343
219,419116;52,31736661;4,951182492;-0,066234602;1,295192461;2,099657981;4,764999792;4,764999792
220,4191169;52,31738201;4,951183927;-0,149823167;1,52146322;2,674704307;4,763686287;4,763686287
221,4191171;52,31739643;4,951182435;-0,498757226;1,510921379;0,110706628;4,770462308;4,770462308
222,419118;52,31741084;4,951178529;-0,4314539;1,527743541;358,6034131;4,769996209;4,769996209
223,4191185;52,31742659;4,951178146;-0,32309224;1,733855691;5,093103037;4,763222058;4,763222058
224,4191191;52,31743962;4,951179293;-0,348868719;1,594651479;7,779876578;4,765949031;4,765949031
225,4191197;52,31745418;4,951180685;-0,521668594;1,579872509;5,522864052;4,764913075;4,764913075
226,4191195;52,31746752;4,951184251;-0,470499766;1,478005734;4,734094347;4,772262888;4,772262888
227,4191196;52,31748214;4,951188819;-0,462235748;1,520237419;2,875391999;4,771922878;4,771922878
228,4191208;52,3175;4,951202685;-0,617806706;1,797250544;16,85819443;4,772402106;4,772402106
229,4191214;52,31751067;4,95119963;-0,912195295;1,520870456;3,076660268;4,775312024;4,775312024
230,4191223;52,31752104;4,951215276;-0,676048732;1,410418713;21,5327105;4,778348442;4,778348442
231,4191223;52,31752711;4,951219981;-0,79205969;1,263251576;18,22861002;4,780217462;4,780217462
232,4191231;52,31754767;4,951221081;-0,777768849;1,699355601;13,64709604;4,77667333;4,77667333
233,4191236;52,31755746;4,951239755;-0,183673665;1,38995884;44,85253555;4,77484253;4,77484253
234,4191239;52,31757448;4,95124955;0,02465006;1,378774691;26,08429683;4,771114974;4,771114974
235,4191234;52,31758788;4,951267793;0,014467658;1,468931617;37,64385374;4,767881109;4,767881109
236,4191248;52,31760124;4,951274423;0,122294194;1,492928909;31,67309895;4,764778539;4,764778539
237,4191251;52,31761323;4,951279211;-0,085494334;1,539939655;32,20742476;4,767709559;4,767709559
238,4191259;52,3176216;4,951294614;-0,159201413;1,592628708;36,62930809;4,761250654;4,761250654
239,4191252;52,31763502;4,951296792;-0,091890791;1,529295956;30,7653798;4,761105639;4,761105639
240,4191273;52,31764909;4,951311947;0,36203468;1,66092928;42,37626596;4,758360476;4,758360476
241,4191271;52,31765974;4,951315736;0,932545767;1,24568957;40,89957849;4,756510571;4,756510571
242,4191283;52,31767345;4,951321052;-0,512517633;1,472817125;26,64254005;4,752785749;4,752785749
243,4191282;52,31768601;4,951318318;0,0040891;1,278836002;19,72564933;4,754298837;4,754298837
244,4191287;52,31770016;4,951320225;-0,192627482;1,380111186;16,17515455;4,759613015;4,759613015
245,4191293;52,31771536;4,951320536;-0,833244313;1,436766178;12,27018471;4,757186056;4,757186056
246,4191296;52,31773383;4,951316406;-0,619981131;1,729368861;3,861325772;4,75839371;4,75839371
247,4191287;52,3177515;4,951306239;-0,75119695;1,580439488;354,1621816;4,762641175;4,762641175
248,4191301;52,31776915;4,951293332;-1,029661093;1,54788323;342,6121958;4,763678958;4,763678958
249,4191298;52,31778818;4,951275383;-1,231245798;1,709815917;326,28822;4,761490939;4,761490939
250,4191314;52,31780045;4,951257087;-1,39604318;1,517131762;325,9637045;4,761772953;4,761772953
251,4191307;52,31781074;4,951236383;-1,97733033;1,665118314;325,2663451;4,766523567;4,766523567
252,419131;52,31781988;4,951221775;-1,962491803;1,349443706;329,52188;4,763604968;4,763604968
253,4191319;52,31783562;4,951202664;-2,054303983;1,627329716;326,6932115;4,761330696;4,761330696
254,4191324;52,31784456;4,951186413;-2,010887295;1,30975002;325,3080785;4,764531588;4,764531588
255,4191328;52,31786134;4,951177378;-1,50248774;1,514426312;341,1622202;4,765383154;4,765383154
256,4191335;52,31787588;4,951188851;-1,344220622;1,461366018;7,910797766;4,770581961;4,770581961
257,4191341;52,31788079;4,95120978;-1,721377014;1,400466079;39,74689984;4,767043461;4,767043461
258,4190048;52,31788901;4,951230175;-1,363241971;1,497929445;46,47023877;4,772786342;4,772786342
259,4190019;52,31789853;4,951251538;-0,890388872;1,625326112;55,78125182;4,773183424;4,773183424
260,4189974;52,31790308;4,951265032;-0,737898095;1,43397709;44,99029466;4,767768189;4,767768189
261,4189961;52,31791714;4,951281597;-1,346666906;1,676363901;39,65619551;4,767658696;4,767658696
262,418992;52,31792251;4,951297497;-1,553743293;1,419321238;44,34231252;4,772880628;4,772880628
263,4189905;52,31793383;4,951301434;-1,722876396;1,579259617;27,19064565;4,769713491;4,769713491
264,4186654;52,31794646;4,951317438;-1,373524329;1,610585234;37,01053272;4,766459385;4,766459385
265,4186704;52,31796024;4,951330972;-1,936490699;1,520444213;45,26793413;4,770286888;4,770286888
266,4186733;52,3179674;4,95134574;-2,296883276;1,191697426;51,8387788;4,772923583;4,772923583
267,4186794;52,31797836;4,951372537;-1,986421727;1,607903495;51,07439621;4,773450133;4,773450133
