Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618582418535680,52.31579318,4.953071514,2.991750522,1.081259252,345.6143877,4.799956776,4.799956776
1654618583418535168,52.31581852,4.953067015,2.32767101,1.331521711,344.3006059,4.799685143,4.799685143
1654618584418537984,52.31583742,4.95303458,2.131115122,1.398406438,341.3288587,4.798218674,4.798218674
1654618585418537216,52.31585185,4.953013586,1.752758503,1.320016604,336.2038111,4.796558316,4.796558316
1654618586418537984,52.31586953,4.952998556,1.599260044,1.675910826,339.8181683,4.797691144,4.797691144
1654618587418539008,52.31588107,4.952992233,0.947257354,1.215805289,345.146754,4.793741957,4.793741957
1654618588418541824,52.31590419,4.952990479,0.671039207,1.32751733,342.3658904,4.788567947,4.788567947
1654618589418540544,52.31592835,4.952971648,0.478232422,1.366920946,343.2694458,4.789360494,4.789360494
1654618590418540800,52.31595263,4.952964926,0.187212387,1.381715196,332.4674712,4.784339805,4.784339805
1654618591418540800,52.31596679,4.95296639,0.180330018,1.239668643,323.5442494,4.790294229,4.790294229
1654618592418541568,52.31598251,4.952965727,0.104736538,1.182331452,341.4516229,4.784868712,4.784868712
1654618593418541568,52.31599562,4.952958389,0.034088358,1.395360502,333.7621905,4.790204011,4.790204011
1654618594418542592,52.31600777,4.952952674,-0.290023358,1.307016551,333.2959221,4.789128373,4.789128373
1654618595418543360,52.31602451,4.952942566,-0.208325347,1.413348099,335.4931047,4.79329218,4.79329218
1654618596418543872,52.31603532,4.952931962,-0.238549649,1.468811493,332.5603096,4.798625732,4.798625732
1654618597418543616,52.31605419,4.952913608,-0.251467818,1.507307107,331.4426287,4.79490509,4.79490509
1654618598418543104,52.31605585,4.952896577,0.867548266,1.250518589,310.3004383,4.794331571,4.794331571
1654618599418543872,52.31607612,4.952883209,1.203067139,1.587427045,334.9511275,4.792272005,4.792272005
1654618600418543872,52.31609954,4.95285935,1.298488151,1.440660805,332.786576,4.793073036,4.793073036
1654618601418544384,52.31612712,4.952835499,1.666683502,1.45179296,340.6703148,4.787498027,4.787498027
1654618602418543872,52.31615189,4.952791763,1.942309448,1.421997638,332.430053,4.78394331,4.78394331
1654618603418543616,52.31616386,4.952778194,1.541524643,1.298962031,335.9211205,4.79243268,4.79243268
1654618604418544128,52.31619038,4.952745262,1.583057993,1.62333826,336.2140699,4.785519324,4.785519324
1654618605418544128,52.31621107,4.952715594,1.433262469,1.547296317,336.7262382,4.788065031,4.788065031
1654618606418543360,52.31622902,4.952656717,1.395562107,1.43080248,324.6283074,4.791095044,4.791095044
1654618607418543360,52.31624492,4.952619995,1.169913184,1.435840645,320.9923046,4.789453823,4.789453823
1654618608418543104,52.3162664,4.952596444,0.869101961,1.407697103,331.1126641,4.785201349,4.785201349
1654618609418543360,52.31628052,4.952562671,1.207031743,1.391517622,327.6602509,4.784159964,4.784159964
1654618610418544896,52.31628646,4.952520376,0.958006959,1.522817552,309.0297575,4.783562839,4.783562839
1654618611418544640,52.31630453,4.952498816,0.583944827,1.528049155,324.5569721,4.781717172,4.781717172
1654618612418542592,52.31631193,4.952480588,0.357116417,1.427624341,323.485218,4.779946826,4.779946826
1654618613418543104,52.31632047,4.952465042,0.735963101,1.418717931,326.8517713,4.77653169,4.77653169
1654618614418545408,52.3163351,4.952438109,0.352688806,1.410647544,315.4782002,4.769669798,4.769669798
1654618615418542336,52.31635681,4.952414636,-0.708594094,1.807009162,314.7565245,4.769010804,4.769010804
1654618616418541312,52.31635692,4.95239413,-0.309137709,1.315140593,311.4045203,4.77000083,4.77000083
1654618617418542080,52.31636316,4.952368433,-0.363441558,1.608293358,306.1204966,4.769594925,4.769594925
1654618618418541312,52.31637086,4.95234573,-0.656895444,1.523031277,302.3617325,4.769432136,4.769432136
1654618619418711808,52.31638592,4.952329585,-1.048981381,1.550744965,316.0217792,4.771074872,4.771074872
1654618620418711296,52.31639589,4.952314016,-0.762806045,1.379628722,315.8493397,4.775253781,4.775253781
1654618621418709248,52.31641616,4.952298238,-1.298232951,1.857404829,328.2921065,4.778914705,4.778914705
1654618622418710784,52.31642992,4.952277611,-1.183166206,1.719350107,318.622172,4.778336495,4.778336495
1654618623418711808,52.31643909,4.952253486,-1.681839745,1.721229853,314.8781936,4.781127976,4.781127976
1654618624418715648,52.31644308,4.952228885,-1.39786383,1.521178907,319.0888129,4.780094474,4.780094474
1654618625418717440,52.31644958,4.95220984,-1.793102399,1.510667565,307.3899737,4.784023365,4.784023365
1654618626418721280,52.31646037,4.952196829,-1.840790727,1.454826426,318.630485,4.782299405,4.782299405
1654618627418398976,52.31647142,4.952184402,-1.507486526,1.702172298,325.5678445,4.78187372,4.78187372
1654618628418409216,52.31647794,4.952180715,-1.231657927,1.538115089,338.2074069,4.789568404,4.789568404
1654618629418423296,52.31647992,4.952147349,-0.811774995,1.520717878,301.3363707,4.785265443,4.785265443
1654618630418437120,52.31649058,4.952113159,-1.485752807,1.658284531,328.0344082,4.783118641,4.783118641
1654618631418446080,52.31649573,4.952088836,-0.803992129,1.524241232,320.6875278,4.784467304,4.784467304
