Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654618490153470976,-1.99901919,-1.866698454,3.93683382
1654618490163404032,-1.685003244,-1.58971731,4.160709674
1654618490173336064,-1.272310857,-1.054306557,4.271685149
1654618490183269120,-0.947538958,-0.402024801,4.265398808
1654618490193201920,-0.69045969,0.004577639,4.01994205
1654618490203133952,-0.477895859,0.152349789,3.426191214
1654618490213067008,-0.32089461,0.243754268,2.68972037
1654618490222999040,0.04039315,0.268124439,1.936282074
1654618490232936704,0.670004375,0.085087878,1.411211464
1654618490242869504,1.358597049,-0.374734603,1.25337231
1654618490252801536,1.974388379,-0.661355101,1.052573662
1654618490262734592,2.307855088,-0.638439205,0.815152148
1654618490272667648,2.365584063,-0.72113009,0.639258546
1654618490282599680,2.279670923,-0.880165512,0.188051718
1654618490292532736,2.059116873,-0.86794103,-0.401051751
1654618490302465792,1.746572086,-0.620303407,-0.984835423
1654618490312397568,1.249793814,-0.150940025,-1.257333214
1654618490322330368,0.567403867,0.630862309,-1.288783633
1654618490332262400,-0.435799999,0.832484172,-0.879176821
1654618490342195456,-1.382532041,-0.354659357,-0.179958587
1654618490352128512,-1.424863544,-1.308673667,-1.457674025
1654618490362060544,-1.488709876,-1.53683363,-2.380754664
1654618490371993600,-1.470893995,-1.121893573,-2.731420957
1654618490381926656,-1.169711518,-0.653917077,-2.904573385
1654618490391858688,-0.782250012,-0.210576362,-2.742582123
1654618490401791488,-0.478885939,0.310610381,-2.250045421
1654618490411724544,-0.328978678,0.715958081,-1.522663488
1654618490421656576,-0.481308075,1.032173311,-1.260422882
1654618490431589632,-0.963589638,1.124709007,-1.242476608
1654618490441521664,-1.695730692,0.786967692,-1.151160641
1654618490451454720,-2.375753687,0.175296309,-1.505414786
1654618490461387520,-2.649749973,-0.933475819,-1.497534494
1654618490471319552,-2.364241835,-2.581888357,-1.08762772
1654618490481252608,-0.858855846,-2.814697295,-2.843166511
1654618490491185664,0.725752314,-1.785931741,-4.034498109
1654618490501117440,1.51402335,-0.91341987,-3.471681967
1654618490511050752,1.859336225,-0.372550083,-2.446393753
