Time (s),X (µT),Y (µT),Z (µT)
1654618490461387520,-25.26587677,-2.252616882,-38.24121094
1654618490471319552,-27.12582397,-2.21799469,-36.95819092
1654618490481252608,-28.92714691,-2.141166687,-35.769104
1654618490491185664,-30.38922882,-1.856552124,-34.72363281
1654618490501117440,-31.67849731,-1.676605225,-34.00372314
1654618490511050752,-32.92185211,-1.63217926,-32.73797607
1654618490520982528,-33.83937073,-1.812850952,-32.20996094
1654618490530915584,-34.26785278,-1.708213806,-31.82269287
1654618490540848384,-35.18391418,-1.505271912,-30.92694092
1654618490550780416,-35.96866608,-1.545509338,-30.34448242
1654618490560713472,-36.86844635,-1.241004944,-29.41314697
1654618490570646528,-37.68045807,-0.766647339,-28.42193604
1654618490580578560,-38.27150726,-0.49471283,-27.88348389
1654618490590511616,-39.09225464,-0.059394836,-26.32733154
1654618490600443648,-39.27822113,0.188911438,-25.74432373
1654618490610376704,-40.01288605,0.62726593,-24.54296875
1654618490620309504,-40.72439575,1.250053406,-24.57287598
1654618490630241536,-40.86190796,1.685462952,-23.88922119
1654618490640174592,-40.93980408,2.203971863,-23.6385498
1654618490650107648,-41.09390259,2.068809509,-22.93902588
1654618490660039680,-41.0094986,2.946327209,-23.57946777
1654618490669972736,-40.74519348,3.003799438,-23.29833984
1654618490679905536,-40.71376801,3.560180664,-23.44384766
1654618490689837568,-40.85933685,3.848075867,-23.52984619
1654618490699770624,-40.78798676,4.192733765,-23.57397461
1654618490709702400,-40.54090118,4.466751099,-23.28613281
1654618490719635456,-40.37347412,4.722198486,-23.57330322
1654618490729568512,-40.12177277,5.086631775,-24.28210449
1654618490739500544,-39.66758728,4.709449768,-24.90478516
1654618490749433600,-39.19171906,4.551277161,-25.34967041
1654618490759366400,-38.61650848,4.320259094,-26.18267822
1654618490769298432,-38.61650848,4.320259094,-26.18267822
1654618490779231488,-37.69549561,3.867073059,-27.51037598
1654618490789163520,-37.28075409,3.343978882,-28.31719971
1654618490799096576,-36.80741119,3.31439209,-29.14862061
1654618490809029632,-36.3440094,3.450134277,-29.6552124
1654618490818961664,-35.68613434,3.397964478,-30.36010742
1654618490828894720,-35.68613434,3.397964478,-30.36010742
1654618490838827520,-34.76560974,4.174636841,-30.71362305
1654618490848759552,-34.40933228,4.252410889,-30.89678955
1654618490858692608,-34.12037659,4.618515015,-31.55712891
1654618490868625664,-34.12037659,4.618515015,-31.55712891
1654618490878557696,-33.50439453,4.484092712,-32.30389404
1654618490888490752,-32.88683319,4.714729309,-32.54589844
1654618490898422528,-32.35232544,4.064842224,-33.22302246
1654618490908355584,-31.66911316,4.056358337,-33.96081543
1654618490918288384,-30.55684662,4.209342957,-34.62567139
1654618490928220416,-29.33847809,4.13633728,-35.16455078
1654618490938153472,-27.83703613,4.10925293,-36.00054932
1654618490948086528,-26.34825897,4.032157898,-37.66937256
1654618490958018560,-24.70614624,3.703216553,-38.30877686
1654618490967951616,-23.5905838,3.655075073,-39.27246094
1654618490977883648,-22.56640625,3.699714661,-39.65960693
1654618490987816448,-21.52478027,3.856208801,-39.88671875
1654618490997749504,-20.9227829,4.117279053,-40.03179932
1654618491007681536,-20.14586639,4.450286865,-40.57208252
1654618491017614592,-18.83947754,4.825340271,-40.54992676
1654618491027547648,-17.71600342,4.948158264,-41.27935791
1654618491037479680,-16.36448669,5.259086609,-41.47717285
1654618491047412736,-15.27703857,5.410118103,-41.81463623
1654618491057345536,-14.1849823,6.009231567,-41.96398926
1654618491067277568,-13.08068848,6.887268066,-42.33764648
1654618491077210624,-11.93729401,7.528831482,-42.11297607
1654618491087142400,-10.7939682,8.349998474,-42.64099121
1654618491097075712,-10.03569794,9.377304077,-42.27661133
1654618491107008768,-9.064651489,10.2349472,-42.13293457
1654618491116940544,-8.501617432,11.14546967,-41.7442627
1654618491126873600,-7.768684387,12.43030548,-41.86877441
1654618491136806400,-6.825775146,13.84210205,-41.66351318
1654618491146738432,-6.228668213,14.85805511,-41.32177734
1654618491156671488,-6.064186096,15.48864746,-41.15814209
1654618491166603520,-5.453781128,16.51110077,-40.87304688
1654618491176536576,-5.127571106,17.48931885,-39.83569336
1654618491186469632,-4.745323181,18.20374298,-39.61218262
1654618491196401664,-4.584098816,19.03865051,-39.28271484
1654618491206334464,-4.313285828,19.56716156,-38.95166016
1654618491216267520,-3.998649597,19.90704346,-38.66607666
1654618491226199552,-4.212371826,19.83169556,-38.7678833
1654618491236129280,-4.488861084,19.77505493,-38.7565918
1654618491246062336,-4.920814514,19.62677002,-39.01586914
1654618491255994112,-5.753952026,19.11232758,-38.9911499
1654618491265927168,-6.206825256,18.34952545,-39.23175049
1654618491275859200,-6.690658569,17.98249817,-39.64935303
1654618491285792000,-6.923782349,17.64050293,-39.84216309
1654618491295725056,-6.914260864,17.09973145,-39.01239014
1654618491305657088,-6.05519104,17.19968414,-39.29492188
1654618491315590144,-5.913925171,16.97716522,-38.99981689
1654618491325523200,-5.543052673,17.152771,-39.56304932
1654618491335455232,-5.652709961,17.12065887,-39.40496826
1654618491345388288,-5.842033386,16.79372406,-39.84307861
1654618491355320320,-6.109794617,16.42081451,-39.69158936
1654618491365253120,-6.716369629,16.29914856,-40.16516113
1654618491375186176,-7.193527222,15.38041687,-40.12414551
1654618491385118208,-7.75226593,14.72969055,-40.31231689
1654618491395051264,-8.2525177,14.31777191,-40.31335449
