Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (°)
156,295693;52,31774208;4,958037566;-2,646598317;2,699063297;154,6933471;4,769535415;4,769535415
157,2956855;52,31771317;4,958057678;-2,728371684;2,901634765;154,8772248;4,774093493;4,774093493
158,2956769;52,31768436;4,958077328;-2,876855749;3,033664757;149,996524;4,775013346;4,775013346
159,2956674;52,31765648;4,958116733;-2,15508793;3,181962532;148,7889374;4,779713552;4,779713552
160,2956588;52,31763354;4,958142836;-2,498564449;2,83779267;151,8893595;4,774399006;4,774399006
161,2956516;52,31760705;4,958169268;-2,181964057;3,265759536;151,3080088;4,775782973;4,775782973
162,295643;52,31757356;4,958178229;-2,091441584;3,197384406;159,4358321;4,775598795;4,775598795
163,2956359;52,3175518;4,958184537;-1,869580141;2,735269425;160,2263017;4,773774761;4,773774761
164,2956283;52,31751721;4,958195271;-1,35771645;3,297377524;167,8833441;4,771420109;4,771420109
165,2956206;52,31749594;4,958220435;-0,989992731;3,022422074;154,0491219;4,777145828;4,777145828
166,2956142;52,31748059;4,958225582;0,1453772;2,366495068;160,2802512;4,784290314;4,784290314
167,2956061;52,31745961;4,958226812;0,694700804;2,613145125;168,6952115;4,785572037;4,785572037
168,2955989;52,31744095;4,958243589;1,188817672;2,802892478;158,7858202;4,793904684;4,793904684
169,295592;52,31742456;4,958266482;1,699637437;2,764038045;149,7734639;4,80941529;4,80941529
170,2955849;52,31740445;4,958296815;2,069688399;2,98480528;143,0898395;4,824222658;4,824222658
171,2955776;52,31738284;4,958314158;2,239446648;2,855465762;150,0360381;4,847711906;4,847711906
172,2955718;52,31735701;4,958331301;2,33212602;2,633472076;157,2149633;4,847994534;4,847994534
173,2955643;52,317331;4,958350903;2,181145282;2,4007329;152,9175786;4,828650285;4,828650285
174,2955576;52,31727863;4,958333584;0,026994849;2,759387201;164,9057924;4,793813357;4,793813357
175,2955511;52,31724;4,958388026;-0,142560648;2,770420533;158,6982302;4,773137449;4,773137449
176,2955438;52,31721924;4,958412913;-0,941051026;2,680964806;151,7253815;4,760975299;4,760975299
177,2955374;52,31719348;4,958426315;-2,220498637;2,653322829;157,9487758;4,752823708;4,752823708
178,2955316;52,31716593;4,958454324;-2,079786546;3,000495601;148,6931839;4,750517048;4,750517048
179,2955247;52,31714046;4,95846631;-2,162123908;2,870390309;150,634098;4,754170619;4,754170619
180,2955188;52,31711212;4,95847686;-2,161643451;2,931914032;157,3267098;4,751614828;4,751614828
181,2955121;52,3170818;4,958506308;-1,911783;3,416138421;150,307334;4,76112236;4,76112236
182,2955065;52,31705381;4,958531019;-1,525540533;3,207199145;152,0196101;4,767466561;4,767466561
183,2954994;52,31702953;4,958560925;-1,95547414;2,915225305;151,2973104;4,765651204;4,765651204
184,2954932;52,31700478;4,958588908;-2,366211514;3,044709824;147,2782009;4,767909382;4,767909382
185,2954875;52,316982;4,958609405;-2,288630881;3,002374055;150,5545152;4,775060479;4,775060479
186,2954814;52,31696004;4,958623476;-2,707213952;2,942714652;152,2763077;4,778608675;4,778608675
187,2954752;52,31693759;4,958631517;-3,150060245;2,690026198;155,9989644;4,779142212;4,779142212
188,2954687;52,31690883;4,958669421;-2,4613753;3,263201289;142,7502069;4,769752162;4,769752162
189,2954627;52,31687908;4,958691339;-2,571595305;3,319272396;150,4902454;4,7675847;4,7675847
190,2954564;52,31685395;4,958704972;-2,731429588;3,027325176;156,4350696;4,771036633;4,771036633
191,2954508;52,31682993;4,958735077;-2,999714861;3,123466241;149,4660648;4,765838418;4,765838418
192,2954451;52,31680203;4,95876132;-2,971569185;3,266520812;147,6475324;4,767350309;4,767350309
193,2954382;52,3167757;4,958785682;-2,218395066;3,130243468;148,339428;4,773195123;4,773195123
194,2954328;52,3167542;4,9588076;-2,195342182;3,012003001;152,0984918;4,771075454;4,771075454
195,2954264;52,31673532;4,958840443;-2,254409987;2,995115595;143,5204673;4,772641538;4,772641538
196,2954209;52,31672061;4,95887124;-2,698798836;2,663006459;140,9410907;4,770245626;4,770245626
197,2954154;52,31669401;4,958895124;-2,801760369;2,849035312;145,9358756;4,765879536;4,765879536
198,2954087;52,31667273;4,95890964;-2,871044924;2,626801404;156,0164798;4,766380095;4,766380095
199,2954036;52,31664776;4,958894624;-2,908847346;2,381708737;182,8782737;4,770840518;4,770840518
200,2953973;52,31663413;4,958845418;-2,52842096;2,373206339;222,0469311;4,770900635;4,770900635
201,2953916;52,31662587;4,95879444;-2,287501547;2,643056736;239,7849445;4,779686942;4,779686942
202,2953851;52,31660706;4,958750219;-2,021188243;3,052455283;229,1038546;4,780558495;4,780558495
203,2953799;52,31659403;4,958708146;-2,72144073;2,635528457;232,8336454;4,774049977;4,774049977
204,2953737;52,316584;4,958667283;-2,688155832;2,505128619;240,4598873;4,77747103;4,77747103
205,2953678;52,31656454;4,958630462;-2,748317438;2,848871273;231,0707374;4,781309563;4,781309563
206,2953622;52,31655556;4,958588657;-2,366666231;2,549433843;244,3300793;4,780501956;4,780501956
207,2953564;52,31653241;4,958548189;-2,229665664;2,686757728;233,110229;4,782591773;4,782591773
208,2953508;52,31650546;4,958507225;-1,592728189;3,261310303;228,5027045;4,785010689;4,785010689
209,2953447;52,31649101;4,958470282;-2,517949171;2,561743303;233,6868098;4,78171689;4,78171689
210,2953391;52,31647644;4,958426942;-2,483899727;2,573632909;236,2454222;4,778185827;4,778185827
211,2953335;52,31646018;4,958379951;-2,578897837;3,084858863;237,3466363;4,774150699;4,774150699
212,2953283;52,31644633;4,958340551;-1,921175822;3,103127956;239,4252594;4,771525843;4,771525843
213,2953215;52,31643695;4,958315342;-2,225680502;2,542929928;242,6881004;4,763203127;4,763203127
214,2953157;52,316418;4,958271617;-2,134867942;3,15341889;238,2965568;4,759995494;4,759995494
215,2953103;52,31640206;4,958235054;-1,099651957;3,050474288;233,9753209;4,761271682;4,761271682
216,2953044;52,3163865;4,958199272;-1,010361855;3,001537746;230,1366148;4,758363063;4,758363063
217,2952987;52,31638293;4,958128479;-1,09693452;3,219909451;246,6480353;4,756779323;4,756779323
218,2952927;52,31637457;4,958069315;-1,450832637;3,177841273;246,144679;4,758749062;4,758749062
219,295287;52,31636484;4,958012384;-1,813471691;3,225069491;245,4321245;4,765734246;4,765734246
220,2952809;52,31633614;4,957868021;-1,892021129;8,267779764;250,5516994;4,766562755;4,766562755
221,2952758;52,31632442;4,957880892;-1,347626612;3,304168026;238,0999273;4,764578509;4,764578509
222,2952696;52,31630598;4,957863852;-1,41224043;2,9386565;229,0383184;4,767912268;4,767912268
223,295265;52,31630122;4,957823288;-1,400441081;2,691601767;241,1085881;4,767931632;4,767931632
224,2952583;52,31630646;4,957788846;-1,419652853;2,484749467;250,9186371;4,763838096;4,763838096
225,2952534;52,31629423;4,957759925;-1,117315714;2,496892644;236,3216377;4,766101369;4,766101369
226,2952466;52,31627974;4,957728054;-1,076690631;2,618786179;240,397875;4,762450605;4,762450605
227,2952408;52,31626976;4,957683534;-1,58157034;2,848750842;246,4963906;4,760997993;4,760997993
228,2952354;52,31625571;4,957660254;-1,519496883;2,533474587;243,1157469;4,756208467;4,756208467
229,29523;52,31624312;4,957629799;-1,5532809;2,446382709;243,0433681;4,757551745;4,757551745
230,295224;52,31623528;4,957588517;-1,262596949;2,588045493;247,0661799;4,761971587;4,761971587
231,2952187;52,31621993;4,957554106;-1,22919069;2,55687831;241,3790179;4,766760617;4,766760617
232,2952121;52,31619497;4,957507738;-1,938644713;3,384262456;234,6945318;4,764442889;4,764442889
233,2952074;52,31618529;4,95747212;-1,267768017;2,719257977;247,5079758;4,770079452;4,770079452
234,2952005;52,31617721;4,957421215;-1,894256532;2,886421016;252,9169596;4,767525069;4,767525069
235,2951956;52,31616317;4,957381577;-1,628136855;2,697280065;246,0171518;4,768259327;4,768259327
236,2951891;52,31614591;4,957342677;-0,585629914;2,762628777;243,2039846;4,766529981;4,766529981
237,2951847;52,3161266;4,957312071;-0,738010299;2,812918941;239,0238093;4,767835029;4,767835029
238,2951784;52,31611965;4,957269523;-0,39998718;2,589768222;248,2634984;4,772398341;4,772398341
239,2951732;52,31610746;4,957248475;-0,242175853;2,400411113;239,9072096;4,767019022;4,767019022
240,2951672;52,31609812;4,95720449;-1,208071074;2,610345499;252,2551893;4,763148584;4,763148584
241,2951616;52,31608912;4,957168032;-1,737538244;2,361758092;251,2684247;4,758673245;4,758673245
242,295156;52,31607774;4,957130944;-1,055897122;2,642150333;246,7679243;4,752635948;4,752635948
243,2951504;52,316062;4,957103528;-1,081311949;2,395112363;241,4480518;4,752024199;4,752024199
244,2951444;52,31605316;4,957066245;-1,03784335;2,463134157;250,816637;4,753588803;4,753588803
245,2951381;52,31603449;4,957024982;-0,759930974;2,850374574;240,1285895;4,751706146;4,751706146
246,2951323;52,31602978;4,956984928;-1,208524803;2,452965089;249,5167689;4,757237271;4,757237271
247,2951266;52,31601607;4,956948142;-1,580608735;2,505091159;249,6929593;4,756143017;4,756143017
248,2951212;52,31599638;4,956927488;-0,954639083;2,301868096;237,2987626;4,762280187;4,762280187
249,2951159;52,31598356;4,956904015;-1,222665334;2,30096972;243,4205629;4,759198871;4,759198871
250,2951095;52,31596684;4,956864841;-1,364162251;2,715417072;244,0384663;4,760464034;4,760464034
251,2951038;52,31594952;4,956831082;-1,266095987;2,668152332;241,8045417;4,759205998;4,759205998
252,2950987;52,31592916;4,95680697;-1,143058983;2,565998018;231,4135483;4,757600432;4,757600432
253,2950932;52,31592173;4,956759457;-1,490894882;2,670800095;249,7654386;4,761931903;4,761931903
254,2950872;52,31591131;4,956724284;-1,307422734;2,55739774;249,9582178;4,763429009;4,763429009
255,2950813;52,31588216;4,956713926;-1,489853612;2,255521111;216,5782928;4,764747259;4,764747259
256,2950765;52,31585288;4,956716217;-1,373943362;2,008600709;203,2824224;4,762084675;4,762084675
257,2950703;52,31582896;4,956696871;-1,046885833;2,09844406;215,7597678;4,761168916;4,761168916
258,295391;52,31580433;4,956654187;-0,876805238;3,09282397;223,9576183;4,761002946;4,761002946
259,2953955;52,31578288;4,956626837;-1,011737657;2,809068989;219,9678076;4,760572055;4,760572055
260,295399;52,31575572;4,956582567;-0,634257723;3,513627948;223,3470608;4,762085034;4,762085034
261,2954096;52,31572422;4,956553056;-0,431987168;3,541102853;215,894474;4,764810362;4,764810362
262,2954183;52,31568833;4,956556484;-0,753110602;3,483060454;197,2011712;4,762861561;4,762861561
263,2954313;52,31566314;4,956543233;-1,13994694;3,059854484;200,1770447;4,756571134;4,756571134
264,2954425;52,31562793;4,956545472;-1,237921542;3,262509936;184,3189775;4,758031218;4,758031218
265,2954549;52,31560416;4,95655847;-0,845527653;2,996316225;177,1517904;4,760844383;4,760844383
266,2954652;52,31558001;4,95655589;-1,066547131;2,722095658;184,6782196;4,760429288;4,760429288
267,2954756;52,31555091;4,956564165;-1,158782231;2,949034055;179,9964109;4,760363348;4,760363348
268,2954865;52,31553054;4,956577497;-1,986516939;2,633094333;175,9746693;4,769349204;4,769349204
269,2954961;52,31550041;4,95658112;-2,216861755;3,112380394;179,3170218;4,762580059;4,762580059
270,2955048;52,31547324;4,956590974;-2,346185555;2,929494246;171,4766205;4,765879043;4,765879043
271,2955168;52,31544854;4,956604532;-2,363937853;2,867679919;165,0995692;4,766804598;4,766804598
272,2955271;52,31542305;4,95661576;-2,236438765;2,866740825;166,125771;4,765492306;4,765492306
273,2955372;52,31539557;4,956611733;-2,214778535;3,026178841;176,0806887;4,766630698;4,766630698
274,2955465;52,31537214;4,956623433;-2,235090905;2,725121432;165,4364759;4,76558778;4,76558778
275,295555;52,31534634;4,95664088;-2,319992475;2,858109164;162,0711158;4,766120066;4,766120066
