Time (s);X (m/s^2);Y (m/s^2);Z (m/s^2)
1,709716917;2,706222382;4,049978027;3,114573212
1,719647917;2,101330261;4,603377228;3,216960297
1,729579917;0,925375671;4,571194153;4,538112946
1,739510917;-0,917142792;5,114115143;9,886191559
1,749441917;-0,70443512;6,879094849;7,860154724
1,759373917;-2,559677124;6,505172424;5,794001312
1,769304917;-0,612376556;6,013295288;8,399782562
1,779236917;3,938759308;6,091283112;5,122048645
1,789167917;3,893403625;5,835914154;5,05588623
1,799098917;3,597469025;4,920118561;4,491709442
1,809030917;3,149450684;4,324058075;4,806055756
1,818961917;2,51102829;3,85074234;5,626349945
1,828893917;2,627037048;3,007695465;5,601501617
1,838824917;3,081941071;2,111209717;6,231092377
1,848755917;4,313729553;2,639910278;6,440506897
1,858687917;3,948189697;3,03987854;6,048921204
1,868618917;2,267035675;4,055067444;7,330855408
1,878550917;1,940414886;6,941664734;8,75454483
1,888481917;3,106789398;7,89802597;8,727600861
1,898412917;2,87372406;6,343957672;9,210646362
1,908344917;3,198249207;5,28416153;12,23795105
1,918275917;4,127516785;4,649181976;14,97755402
1,928207917;2,578088837;4,347559204;13,4025293
1,938138917;2,266885986;3,027154999;9,046737213
1,948070917;3,163521423;3,357817383;6,381529541
1,958001917;1,221010895;3,312611389;8,425079956
1,967932917;-1,153201904;3,348985748;12,67234772
1,977864917;-0,450712738;3,512894897;14,46966019
1,987795917;0,394729157;4,173920288;14,23105637
1,997727917;-0,885408783;3,846551056;13,46629669
2,007658917;-2,041454773;3,701652374;12,49586472
2,017589917;-2,111359406;3,878734131;12,45410156
2,027521917;-1,451681213;2,582280121;12,2319635
2,037452917;-2,40684494;1,608105927;12,87008652
2,047384917;-4,267924805;1,297202454;14,2199794
2,057315917;-4,873715057;0,589174805;14,51471649
2,067246917;-3,796405334;-0,605490875;14,20950119
2,077178917;-2,597099304;-1,800006866;15,09221558
2,087109917;-1,32100296;-2,072440338;15,99738327
2,097041917;-0,231269074;-2,43498642;18,9444548
2,106972917;-4,898413696;-1,19346817;21,31372787
2,116904917;-4,842280426;-3,709885254;20,69566315
2,126835917;-6,465504913;-5,708379364;21,01255417
2,136766917;-9,172475739;-6,76892395;24,12338516
2,146698917;-6,766079865;-5,299878845;23,85110138
2,156629917;-4,801714783;-2,400408325;21,77611633
2,166561917;-5,244643707;-2,811154175;24,40120743
2,176492917;-4,869374084;-2,864443359;23,17046677
2,186424917;-3,694167938;-5,785469055;20,8781337
2,196355917;-2,794688416;-6,489155731;20,25662613
2,206286917;-3,418591003;-5,459447021;16,08599899
2,216218917;-2,34831665;-5,387147369;13,43755646
2,226149917;-1,185235291;-2,742896118;10,78626984
2,236081917;0,337847443;-0,602497101;8,606502686
2,246012917;1,374591522;1,352138214;7,144792328
2,255943917;2,51806366;2,427501984;6,41446106
2,265875917;3,792363739;2,687810669;8,647068329
2,275806917;4,144730988;3,243904266;11,50612289
2,285738917;2,808010712;2,29682373;12,99896851
2,295669917;1,825603638;2,093396759;13,1821875
2,305601917;1,139580231;1,881886597;12,07329346
2,315532917;1,109343109;1,402283936;10,64765808
2,325463917;1,466350708;1,325942688;9,311237183
2,335395917;2,427651672;0,814306641;7,464527435
2,345326917;3,781885529;0,130678253;5,470673676
2,355261042;4,678071899;-0,563578033;3,961362305
2,365192042;4,507576447;-2,024390259;3,272494812
2,375124042;3,48220871;-4,018244019;3,115770721
2,385055042;1,154249725;-6,208339691;4,433929596
2,394986042;-0,555644531;-7,652686157;6,428681488
2,404918042;-0,579295349;-8,731941833;7,67109787
2,414849042;0,591869202;-9,495653687;6,88478302
2,424781042;2,656376038;-10,28436356;3,664230194
2,434712042;4,684209137;-10,1656604;0,325123901
2,444644042;6,474935303;-9,057814178;-0,654888153
2,454575042;7,441175995;-8,582103424;-1,155746613
2,464506042;7,304360504;-8,710686035;-1,496288452
2,474438042;6,433471527;-9,300010529;1,28358078
2,484369042;6,329437866;-9,577533417;5,856122131
2,494301042;5,719905396;-9,901759186;11,14612152
2,504232042;6,361920319;-9,156608734;15,82643875
2,514164042;7,004384308;-7,979905701;16,29750916
2,524095042;6,317462769;-5,170697479;14,30455353
2,534026042;4,459975433;-0,261057129;12,18391342
2,543958042;2,128573608;4,746180267;8,918154602
2,553889042;3,047662354;5,151986389;6,026617584
2,563821042;4,361180878;7,604636078;9,11379776
2,573752042;5,607489166;8,404572601;13,85084702
2,583684042;5,969885559;9,286388855;15,51553528
2,593615042;4,806953888;9,858648834;14,615457
2,603546042;1,581012268;11,91941345;12,13047455
2,613478042;-0,741557922;11,69368286;10,0833316
2,623409042;-2,178270264;11,42065063;9,014404449
2,633341042;-2,382595367;11,85025726;9,07517807
2,643272042;-0,054636383;11,11977631;8,69017868
2,653204042;2,050585785;11,17710709;7,694000244
2,663135042;1,556014252;11,06738525;7,214397583
2,673066042;0,695304108;9,635462952;6,596033478
2,682998042;0,077987823;8,180488586;6,291267242
2,692929042;-0,734073486;6,714586945;6,0622435
2,702861042;-2,014361115;5,99787735;6,43541748
2,712792042;-2,852767639;5,712720337;8,807384949
2,722724042;-3,182831268;5,095553741;10,78492264
2,732655042;-2,625240784;4,622238007;10,86530548
2,742586042;-2,492017822;5,417384491;9,675130463
2,752518042;-1,553619232;6,679859161;8,815168762
2,762449042;-1,403331757;7,042405243;7,667954407
2,772381042;-1,832639008;6,94795166;6,428531799
2,782312042;-2,740650787;7,773335266;5,43385025
2,792244042;-5,255421295;6,213728485;5,516777802
2,802175042;-6,748566284;5,496270447;5,976172485
2,812107042;-7,539970551;5,572012939;7,377558289
2,822038042;-7,010820923;5,564827881;9,093739471
2,831969042;-5,483397217;5,208119659;10,31325348
2,841901042;-3,275338898;4,866979065;11,05376358
2,851832042;-1,091230774;5,213358765;10,39019348
2,861764042;-0,277522888;5,487289124;9,405690765
2,871695042;-0,932710419;6,01539093;8,951235809
2,881627042;-2,334694977;6,997798004;8,940308533
2,891558042;-4,300407257;8,488248596;10,73043594
2,901489042;-5,853577423;10,74899734;14,95764542
2,911421042;-4,633314972;13,40342743;20,393741
2,921352042;-1,299747162;14,31937271;24,96927612
2,931284042;2,258054352;14,22072784;27,67594757
2,941215042;5,295088806;13,96925079;27,48479507
2,951147042;7,219187622;14,65347794;25,72490479
2,961078042;8,660690002;14,25515625;22,32577332
2,971009042;8,98626297;13,78827713;19,59949265
2,980941042;8,701405334;11,80924255;17,73931091
2,990872042;7,510930939;9,517657928;15,78751968
3,000804042;5,687123566;7,480244751;13,05270676
3,010735042;3,997287598;4,950355682;10,62535446
3,020667042;3,12759613;2,47585144;10,60873901
3,030598042;2,639311523;0,846190338;10,98805023
3,040530042;2,510579224;-0,302820282;10,38480469
3,050461042;2,863994293;-0,809217224;8,963061218
3,060392042;3,61094101;-0,939745789;7,007078705
3,070324042;4,095184021;-1,461710358;4,884492645
3,080255042;4,434079285;-1,255588989;2,936293945
3,090187042;5,242098999;-1,755249939;1,35378479
3,100118042;4,923112335;-2,660866699;0,667911072
3,110050042;5,620512085;-3,453019409;1,460512848
3,119981042;6,751260681;-4,274511108;2,263143768
3,129913042;8,005203094;-5,227279816;3,009641418
3,139844042;9,064250793;-5,909111938;3,50211731
3,149775042;9,971963196;-6,171216888;3,197201385
3,159707042;10,22882904;-5,912854156;1,638792114
3,169638042;9,789941711;-5,81645462;0,205073547
3,179570042;8,532706146;-5,443729706;-0,560733948
3,189501042;7,81150589;-4,892276459;-0,592917023
3,199433042;8,121660919;-3,905229034;0,909808044
3,209364042;8,431067505;-3,28207489;2,234553223
3,219296042;8,786877594;-3,052602081;3,727398834
3,229227042;9,10331955;-1,093027039;7,508685608
3,239158042;10,0541423;0,469723206;8,969048767
3,249090042;10,17284546;1,646575928;6,955436096
3,259021042;9,993817749;1,866468658;2,943029938
3,268953042;9,18983963;2,377505951;0,870888977
3,278884042;6,900350647;5,016069031;3,604205017
3,288816042;4,862338715;7,646698608;6,931934967
