Time (s);X (rad/s);Y (rad/s);Z (rad/s)
2,453333042;1,805778742;0,518336296;-0,601972163
2,463265042;0,083333127;2,302656412;-0,866305351
2,473196042;-1,047567844;3,15776968;-1,061396837
2,483127042;-1,275402308;3,191575766;-1,166418195
2,493059042;-0,401826888;2,337107182;-1,235083461
2,502990042;1,203352809;0,672342837;-1,424144506
2,512922042;2,242693901;-1,446618795;-1,855423212
2,522853042;2,25933218;-3,525556087;-2,479985714
2,532785042;1,838178396;-3,625622988;-2,021586418
2,542716042;0,129917964;-3,098758221;-1,589698315
2,552647042;-1,919275284;-2,577535152;-1,513776183
2,562579042;-2,927181721;-2,679226875;-1,696413279
2,572510042;-2,932351351;-3,141157627;-2,150628567
2,582442042;-2,658081532;-3,785697937;-2,667754889
2,592373042;-2,639401197;-4,264831543;-2,976442099
2,602305042;-2,936259508;-4,539469719;-3,012984276
2,612236042;-3,477113724;-4,824938774;-2,985979319
2,622167042;-4,066165924;-5,225418091;-2,776187181
2,632099042;-4,580740452;-5,623208523;-2,583273649
2,642030042;-5,149121761;-5,560747623;-2,547092438
2,651962042;-5,556186199;-4,793140888;-2,421721458
2,661893042;-5,788798332;-3,519124031;-2,36325264
2,671825042;-5,807755947;-2,005070448;-2,306143761
2,681756042;-5,488857269;-0,675783515;-2,149106264
2,691687042;-4,985281944;-0,011784223;-2,025509357
2,701619042;-4,514009476;-0,473730028;-2,057158709
2,711550042;-4,020933151;-1,65323925;-2,286351681
2,721482042;-3,296371222;-2,528102398;-2,427220345
2,731413042;-2,278110743;-2,503022671;-2,359351158
2,741345042;-1,150464416;-2,020780802;-2,040161848
2,751276042;-0,257090777;-1,404766917;-1,69554472
2,761207042;0,251850933;-0,628728092;-1,318090796
2,771139042;0,569687188;0,111105204;-0,881775796
2,781070042;0,686941326;1,081477523;-0,401499748
2,791002042;0,645468712;1,66318512;-0,067936167
2,800933042;0,512348175;1,513894081;0,292444468
2,810865042;0,631121695;0,912392199;0,518945277
2,820796042;1,343153;0,510760129;0,610746622
2,830728042;2,485258341;0,555369139;0,569066584
2,840659042;3,654306412;1,321877718;0,427349389
2,850590042;4,349283218;2,526097059;0,404649139
2,860522042;4,363362312;3,698773861;0,551585674
2,870453042;3,90951848;4,643415451;0,727262914
2,880385042;3,504849434;5,285028458;0,969376564
2,890316042;3,301391363;5,256323814;1,243634462
2,900248042;3,462725639;4,433129787;1,449555993
2,910179042;4,109224319;3,321252108;1,376276255
2,920110042;5,021707535;2,236438036;0,946175277
2,930042042;5,868955135;1,542235494;0,388055235
2,939973042;6,09606266;1,486269951;0,061156083
2,949905042;5,458106518;1,864894509;0,032753199
2,959836042;4,38898325;2,857880831;0,173157573
2,969768042;3,17082715;3,798618555;0,251116544
2,979699042;2,203236818;4,373581409;0,324607283
2,989631042;1,488144755;4,512813568;0,556362987
2,999562042;0,921791792;4,341100693;0,775485039
3,009493042;0,531636536;3,746753216;0,8203215
3,019425042;0,599815488;3,007870913;1,005090475
3,029356042;1,018360019;2,498842955;1,423816919
3,039288042;1,52380085;2,153002739;1,812081337
3,049219042;1,94374001;1,859152913;2,044855595
3,059151042;2,246031523;1,643240452;2,192107916
3,069082042;2,363933086;1,486554742;2,331862211
3,079014042;2,375680685;1,029693961;2,227720022
3,088945042;2,179094791;0,365904182;2,002902746
3,098876042;1,894329429;-0,290483117;1,836080909
3,108808042;1,682756543;-0,603570461;1,74174428
3,118739042;1,49274683;-0,699891448;1,571270466
3,128671042;1,408174157;-0,820039392;1,178006291
3,138602042;1,44610846;-1,025357127;0,759394348
3,148534042;1,408820271;-1,260095119;0,359919399
3,158465042;1,131196737;-1,400292516;-0,111760505
3,168396042;0,642456353;-1,550608754;-0,575525761
3,178328042;0,046065766;-1,691012383;-0,93783927
3,188259042;-0,696546316;-2,068082571;-1,253952146
3,198191042;-1,356276631;-2,496447563;-1,536626458
3,208122042;-1,547977567;-2,360960007;-1,876479626
3,218054042;-1,437164426;-2,6412251;-2,054347038
3,227985042;-1,324625611;-3,422640085;-1,885333419
3,237917042;-1,299055696;-3,579271793;-1,6422019
3,247848042;-1,371477485;-2,683968544;-1,479543209
3,257780042;-1,51441586;-0,666714668;-1,479600906
3,267711042;-1,824680686;0,781003654;-1,367670298
3,277642042;-2,868969202;0,447498262;-1,162578344
3,287574042;-4,085624218;-0,663090706;-0,879798353
