Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618639895047168,-0.236543223,-0.697390199,-1.064592361
1654618639904978944,-0.065982461,-0.232487708,-1.045792699
1654618639914909952,0.158418432,0.094403073,-0.974754214
1654618639924841216,0.273386091,0.315934449,-0.792272389
1654618639934773248,0.270403594,0.48765108,-0.561673284
1654618639944704000,0.246769369,0.56755352,-0.292929649
1654618639954636032,0.24312456,0.557534933,-0.053300008
1654618639964567296,0.385350704,0.523069859,0.157589838
1654618639974498048,0.495435953,0.54857868,0.39419651
1654618639984430080,0.463532776,0.651460469,0.698045433
1654618639994361088,0.438204259,0.783884585,0.936628938
1654618640004293120,0.533510327,1.040988564,1.001649618
1654618640014224128,0.709933579,1.250113845,1.022494674
1654618640024155136,0.835720539,1.244288683,1.062044859
1654618640034087168,0.882893086,1.137135625,1.172605991
1654618640044017920,0.780394316,1.057654023,1.354590058
1654618640053949952,0.624379695,1.018914819,1.527828932
1654618640063881216,0.528491199,0.931362331,1.625707746
1654618640073811968,0.54245311,0.797414124,1.695609331
1654618640083744000,0.567589223,0.638584614,1.739090681
1654618640093675264,0.514044523,0.493730247,1.797401905
1654618640103607296,0.431005269,0.303859413,1.911964774
1654618640113538048,0.39319396,0.164890885,2.111549377
1654618640123469056,0.354165614,0.113789119,2.323729992
1654618640133401088,0.34181121,0.070907705,2.494805813
1654618640143332096,0.352552325,0.250868082,2.631419659
1654618640153264128,0.570757389,0.338159859,2.740653038
1654618640163195136,0.696703613,0.504882038,2.855243683
1654618640173125888,0.703370035,0.65908891,2.92022872
1654618640183057920,0.630256414,0.653127134,2.9045403
1654618640192989184,0.53148669,0.572903395,2.854860783
1654618640202921216,0.474997282,0.521787465,2.851284266
1654618640212851968,0.566573799,0.582810581,2.929032087
1654618640222782976,0.468088061,0.359514564,2.957220316
1654618640232715008,0.400406748,-0.018573368,2.753170967
1654618640242646272,0.535110474,-0.036878679,2.429961681
1654618640252578048,0.510068238,-0.286812067,2.098594427
1654618640262509056,0.358762771,-0.483431965,1.934912086
1654618640272440320,0.28464511,-0.514538467,1.941090107
1654618640282372096,0.251199484,-0.374738723,1.955491662
1654618640292303104,0.181344509,-0.311119288,1.868790865
1654618640302235136,0.147491127,-0.416923314,1.618917823
1654618640312166144,0.137785241,-0.590613067,1.259378552
1654618640322097152,0.158651069,-0.616765261,0.906329632
1654618640332029184,0.214824319,-0.480045199,0.633926928
1654618640341960192,0.115490519,-0.455165088,0.380693495
1654618640351891968,-0.096267276,-0.345541388,0.156982914
1654618640361822976,-0.254327625,-0.389231771,-0.051920976
1654618640371755008,-0.315844238,-0.495302826,-0.255979806
1654618640381686272,-0.333229899,-0.438950658,-0.449171692
1654618640391617024,-0.42922461,-0.114872709,-0.632448077
1654618640401549056,-0.436583936,0.224996671,-0.768386304
1654618640411480064,-0.383691967,0.370265186,-0.769213498
1654618640421412096,-0.335625619,0.370952547,-0.77208066
1654618640431343104,-0.263606817,0.264627159,-0.786028683
1654618640441274112,-0.155772179,0.205802545,-0.802004516
1654618640451206144,-0.006724917,0.232991025,-0.797884643
1654618640461137152,0.19275789,0.408678263,-0.778338969
1654618640471069184,0.426001787,0.58296001,-0.817159891
1654618640481000192,0.538694024,0.586186886,-0.913294613
1654618640490930944,0.476184011,0.440878153,-0.967007101
1654618640500862976,0.357880086,0.323430717,-0.988894105
1654618640510794240,0.271146238,0.240048185,-1.016768217
1654618640520726272,0.151805103,0.148947954,-1.106104612
1654618640530657024,-0.023186421,0.009060367,-1.32981503
1654618640540587776,-0.119658217,-0.163394272,-1.709998369
1654618640550520064,0.009767154,-0.322284043,-2.07456851
1654618640560450816,0.180172935,-0.355578154,-2.232018471
1654618640570382848,0.117998496,-0.354123026,-2.215295792
1654618640580313856,-0.083624959,-0.342278421,-2.140306711
1654618640590245120,-0.304252148,-0.2558586,-2.048519135
1654618640600176896,-0.490096599,-0.102308609,-1.888049483
1654618640610107904,-0.540450811,0.122823849,-1.653641462
