Time (s),X (µT),Y (µT),Z (µT)
1654618489296078336,-28.39328766,35.8789444,15.62841797
1654618489306009344,-28.2609787,36.1986084,15.63317871
1654618489315940352,-28.37875366,36.08888626,15.86315918
1654618489325872384,-28.37641907,35.95786285,15.80041504
1654618489335803392,-28.36997986,35.88654709,15.86273193
1654618489345734400,-27.91770935,35.84180069,15.9397583
1654618489355665408,-27.99099731,35.69573593,15.94934082
1654618489365596416,-27.96720886,35.65976334,15.980896
1654618489375527424,-27.66575623,36.0554924,15.76452637
1654618489385457664,-27.65021515,36.22453308,15.41375732
1654618489395388672,-27.96513367,36.04711151,15.67956543
1654618489405319680,-27.97375488,36.20699692,15.29156494
1654618489415251712,-27.98866272,36.30437469,15.17077637
1654618489425182464,-27.96679688,36.03042603,14.9041748
1654618489435113728,-27.88620758,36.48348999,14.91088867
1654618489445044736,-27.6098175,36.42369843,15.30895996
1654618489454975488,-27.41204071,36.91605377,15.72485352
1654618489464906752,-26.57131958,37.09341812,15.85369873
1654618489474837760,-26.04482269,37.01971436,16.49816895
1654618489484768512,-25.54170227,37.06647491,16.99420166
1654618489494699776,-25.16253662,37.39318085,17.28790283
1654618489504630528,-24.05178833,37.92531204,17.70690918
1654618489514562560,-23.36112976,38.07125092,17.95196533
1654618489524493568,-22.43196869,38.638237,16.78161621
1654618489534424832,-21.93858337,39.06240082,16.93066406
1654618489544355584,-21.10712433,39.66547775,16.38989258
1654618489554286592,-20.88724518,39.67773438,16.72021484
1654618489564217600,-20.32098389,39.95100021,16.67248535
1654618489574148608,-20.30806732,39.52907181,16.52435303
1654618489584079616,-20.67754364,39.36988831,16.44299316
1654618489594010624,-21.16542816,39.33263779,16.58636475
1654618489603941632,-21.30802155,38.67873383,17.07049561
1654618489613873664,-21.64588928,38.6336174,17.02667236
1654618489623804672,-22.02236938,38.16335297,17.01879883
1654618489633735680,-22.56370544,37.83156204,17.64916992
1654618489643666688,-23.30926514,36.99644852,18.6762085
