Time (s);X (µT);Y (µT);Z (µT)
263,4106405;-37,18824768;33,30850601;8,378356934
263,4205735;-36,94029236;33,40206909;7,964294434
263,4305055;-36,97254944;33,5290184;8,391479492
263,4404385;-36,88781738;33,23094177;8,785644531
263,4503715;-36,69670105;33,72040939;8,6640625
263,4603035;-36,47627258;33,71660614;9,272949219
263,4702362;-36,35974121;33,69110489;9,167785645
263,4801682;-36,04131317;33,84709549;9,198364258
263,4901012;-36,14432526;33,58956909;9,403625488
263,5000342;-36,00980377;33,42787552;9,299377441
263,5099662;-36,04678345;33,80309296;9,314758301
263,5198992;-36,08922577;33,84405136;9,16607666
263,5298312;-36,14372253;34,29812241;9,202026367
263,5397642;-36,12612915;33,89706802;9,210388184
263,5496972;-35,98110199;34,0585289;9,61730957
263,5596292;-35,86261749;34,6830864;9,635559082
263,5695622;-35,43236542;34,99068451;9,422729492
263,5794952;-35,48893738;35,27206421;9,215942383
263,5894272;-35,51686096;35,12158203;8,351379395
263,5993602;-35,47694397;35,04988098;8,32598877
263,6092922;-35,55350494;34,8699379;8,083374023
263,6192252;-35,60728455;34,81233597;7,801879883
263,6291582;-35,61477661;35,14807129;7,627319336
263,6390902;-35,72006989;34,72098923;7,348205566
263,6490232;-35,87419891;34,52422714;7,291687012
263,6589552;-36,08300781;34,9210434;7,21472168
263,6688882;-36,03807831;34,40996933;7,334960938
263,6788212;-36,28632355;34,498909;6,859680176
263,6887532;-36,64900208;34,00543976;6,546081543
263,6986862;-36,71149445;33,69636536;6,395080566
263,7086182;-37,03009033;33,57961273;6,475158691
263,7185512;-37,38606262;33,30402756;5,789978027
263,7284842;-37,70732117;33,42707062;5,674987793
263,7384162;-38,0787735;32,95133972;5,070251465
263,7483492;-38,44748688;32,49078751;4,440185547
263,7582812;-38,90809631;32,22403717;4,104980469
263,7682142;-39,22363281;31,84022141;3,957946777
263,7781472;-39,6147995;31,60758972;4,026000977
263,7880792;-40,03105164;30,81446075;3,65020752
263,7980122;-40,15762329;30,22225571;3,292419434
263,8079442;-40,51135254;30,05006409;3,125
263,8178772;-40,77344513;29,64791489;3,174987793
263,8278102;-41,26021576;29,56437302;3,037658691
263,8377422;-41,79640198;28,74455643;3,160949707
263,8476752;-41,91233826;28,16509628;2,817932129
263,8576072;-42,13993835;27,79360199;2,932250977
263,8675402;-42,50989532;27,54534149;2,947998047
263,8774732;-42,58456421;27,30475235;3,072265625
263,8874052;-42,8073349;26,90515518;3,109313965
263,8973382;-43,06446838;26,71783829;3,063232422
263,9072702;-43,38552094;26,37289429;2,967956543
263,9172032;-43,39904785;26,39596558;2,747131348
263,9271362;-43,46997833;26,55408859;3,335876465
263,9370682;-43,47771454;25,89760971;3,391052246
263,9470012;-43,56154633;26,16920853;3,102966309
263,9569332;-43,64614105;26,10821152;2,844543457
263,9668662;-43,43833923;25,87957382;3,110595703
263,9767992;-43,62820435;26,26713181;3,324829102
263,9867312;-43,73159027;25,97656631;2,791687012
263,9966642;-43,68830109;26,20284653;3,345031738
264,0065962;-43,55984497;26,32989502;3,546875
264,0165292;-43,35808563;26,42543793;3,752990723
264,0264622;-43,35249329;26,93824005;4,101623535
264,0363942;-43,18104553;26,7285881;4,257202148
264,0463272;-42,53073883;27,29461288;4,706298828
264,0562592;-42,25287628;27,68182373;4,764831543
264,0661922;-41,75491333;28,18619156;4,797790527
264,0761252;-41,43564606;29,02375793;5,088867188
264,0860572;-41,10955048;29,46784592;5,175598145
264,0959902;-40,87298584;29,63195419;5,772644043
264,1059222;-40,48891449;29,78376007;6,416931152
264,1158552;-40,03128815;30,24294281;6,745788574
264,1257882;-39,74908447;30,81846619;6,913024902
264,1357202;-39,30849457;30,9368782;6,770751953
264,1456532;-39,19329071;31,47461319;6,781188965
264,1555852;-38,74790955;31,74884796;6,899414062
264,1655182;-38,50097656;31,94063187;6,791503906
264,1754512;-38,24999237;32,46108627;6,622558594
264,1853832;-38,13605499;32,09380341;7,165039062
264,1953162;-38,18392944;32,29776764;7,319152832
264,2052482;-37,9631424;32,47761917;7,495788574
264,2151812;-37,92299652;32,49177933;7,531738281
264,2251142;-38,38433075;32,22368622;7,914611816
264,2350462;-38,53474426;31,81557083;7,491210938
264,2449792;-38,54318237;31,84376907;7,624023438
264,2549112;-38,52914429;31,48809433;8,220458984
264,2648442;-38,74764252;31,21901321;8,35546875
264,2747772;-38,74807739;31,48040009;7,876159668
264,2847092;-38,89958954;31,18542862;8,097351074
264,2946422;-39,05698395;31,11505508;8,2890625
264,3045742;-39,21898651;31,10648727;8,37902832
264,3145072;-39,12805939;30,85704422;8,579956055
264,3244402;-39,1180954;31,4499588;8,684204102
264,3343722;-38,8190155;31,28213501;8,439147949
264,3443052;-38,85826111;31,42778015;8,37878418
264,3542372;-38,779953;31,31900787;8,437011719
264,3641702;-38,83715057;31,19098663;8,734741211
264,3741032;-38,86714172;31,55044937;8,852966309
264,3840352;-38,68563843;31,7603569;8,939208984
264,3939682;-38,3787384;31,8947525;9,286621094
264,4039002;-37,9758606;32,02949905;9,62097168
264,4138332;-37,55932617;32,17854691;9,911682129
264,4237662;-37,35680389;32,69776917;10,26293945
264,4336982;-37,25086975;32,5786171;9,842407227
264,4436312;-36,97734833;32,82701492;10,0078125
264,4535632;-37,00341034;32,92193222;10,1317749
264,4634961;-37,02674103;33,07133484;10,14556885
264,4734291;-36,87901306;33,42124176;10,50671387
264,4833611;-36,83008575;33,19692993;10,3807373
264,4932941;-36,60368347;33,29321289;10,54681396
264,5032271;-36,39316559;33,3200264;10,50079346
264,5131591;-36,41516876;33,35788727;10,71624756
264,5230921;-36,1167984;33,39613724;11,11755371
264,5330241;-36,39054108;33,36277008;10,24279785
264,5429571;-36,32309723;33,34348297;10,51489258
264,5528901;-36,28358459;33,30569077;10,64160156
264,5628221;-36,06771851;33,69374084;10,4866333
264,5727551;-36,09091187;33,8054924;10,6829834
264,5826871;-36,1481781;33,56329727;10,17431641
264,5926201;-35,99016571;33,99189377;10,09539795
264,6025531;-36,13697052;34,06799698;9,983825684
264,6124851;-36,05492401;33,71894836;9,864196777
